Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,entity,timestamp
30.970142,29.682611,31.07187,1.0061799,0.022888534,0.0847745,Equipment1,2018-03-19 13:20:00
30.970142,29.678797,31.07187,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 13:21:00
30.980316,29.682611,31.066784,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 13:22:00
30.970142,29.663538,31.066784,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 13:23:00
30.965057,29.63302,31.066784,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 13:24:00
30.970142,29.579615,31.061697,1.0061799,0.023804074,0.0678196,Equipment1,2018-03-19 13:25:00
30.97523,29.598688,31.076958,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 13:26:00
30.97523,29.598688,31.076958,1.0061799,0.022888534,0.0847745,Equipment1,2018-03-19 13:27:00
30.97523,29.598688,31.076958,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 13:28:00
30.97523,29.598688,31.07187,1.0061799,0.022888534,0.0847745,Equipment1,2018-03-19 13:29:00
30.97523,29.598688,31.07187,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 13:30:00
30.970142,29.55291,31.076958,1.0061799,0.022888534,0.0847745,Equipment1,2018-03-19 13:31:00
30.970142,29.571985,31.07187,1.0061799,0.023804074,0.1017294,Equipment1,2018-03-19 13:32:00
30.970142,29.598688,31.076958,1.0061799,0.023804074,0.1017294,Equipment1,2018-03-19 13:33:00
30.970142,29.457542,31.07187,1.0061799,0.022888534,0.11020685,Equipment1,2018-03-19 13:34:00
30.97523,29.465172,31.07187,1.0061799,0.022888534,0.07629705,Equipment1,2018-03-19 13:35:00
30.980316,29.530022,31.07187,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 13:36:00
30.97523,29.510948,31.07187,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 13:37:00
30.980316,29.468987,31.066784,1.0061799,0.022888534,0.0847745,Equipment1,2018-03-19 13:38:00
30.97523,29.49569,31.076958,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 13:39:00
30.970142,29.499504,31.076958,1.0061799,0.022888534,0.07629705,Equipment1,2018-03-19 13:40:00
30.97523,29.499504,31.076958,1.0061799,0.023804074,0.1017294,Equipment1,2018-03-19 13:41:00
30.97523,29.499504,31.07187,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 13:42:00
30.97523,29.491875,31.07187,1.0061799,0.023804074,0.09325195,Equipment1,2018-03-19 13:43:00
30.97523,29.358358,31.07187,1.0061799,0.023804074,0.07629705,Equipment1,2018-03-19 13:44:00
30.980316,29.442284,31.07187,1.0061799,0.023804074,0.0847745,Equipment1,2018-03-19 13:45:00
30.980316,29.385061,31.076958,1.0061799,0.022888534,0.11020685,Equipment1,2018-03-19 13:46:00
30.980316,29.365988,31.07187,1.0061799,0.023804074,0.1017294,Equipment1,2018-03-19 13:47:00
30.97523,29.369802,31.076958,1.0061799,0.023804074,0.0678196,Equipment1,2018-03-19 13:48:00
30.97523,29.33547,31.07187,1.0061799,0.023804074,0.07629705,Equipment1,2018-03-19 13:49:00
30.97523,29.324026,31.076958,1.0061799,0.023804074,0.11020685,Equipment1,2018-03-19 13:50:00
30.980316,29.385061,31.076958,1.0061799,0.022888534,0.11020685,Equipment1,2018-03-19 13:51:00
30.970142,29.365988,31.07187,1.0061799,0.023804074,0.12716176,Equipment1,2018-03-19 13:52:00
30.97523,29.25536,31.07187,1.0061799,0.022888534,0.1017294,Equipment1,2018-03-19 13:53:00
30.970142,29.385061,31.07187,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 13:54:00
30.970142,29.354544,31.07187,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 13:55:00
30.97523,29.270618,31.07187,1.0061799,0.022888534,0.1017294,Equipment1,2018-03-19 13:56:00
30.970142,29.25536,31.076958,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 13:57:00
30.980316,29.224842,31.07187,1.0061799,0.022888534,0.0847745,Equipment1,2018-03-19 13:58:00
30.97523,29.19814,31.07187,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 13:59:00
30.97523,29.201954,31.07187,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 14:00:00
30.970142,29.19814,31.07187,1.0061799,0.022888534,0.1017294,Equipment1,2018-03-19 14:01:00
30.970142,29.19814,31.07187,1.0061799,0.023804074,0.1017294,Equipment1,2018-03-19 14:02:00
30.97523,29.19814,31.07187,1.0061799,0.022888534,0.0847745,Equipment1,2018-03-19 14:03:00
30.97523,29.19814,31.07187,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 14:04:00
30.980316,29.186693,31.07187,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 14:05:00
30.980316,29.194324,31.07187,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 14:06:00
30.97523,29.140917,31.066784,1.0061799,0.022888534,0.1186843,Equipment1,2018-03-19 14:07:00
30.980316,29.114214,31.066784,1.0061799,0.022888534,0.0847745,Equipment1,2018-03-19 14:08:00
30.970142,29.10277,31.066784,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 14:09:00
30.97523,29.076067,31.07187,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 14:10:00
30.97523,29.076067,31.07187,1.0061799,0.022888534,0.11020685,Equipment1,2018-03-19 14:11:00
30.97523,29.018845,31.066784,1.0061799,0.022888534,0.0847745,Equipment1,2018-03-19 14:12:00
30.970142,28.999771,31.07187,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 14:13:00
30.970142,29.087511,31.07187,1.0061799,0.022888534,0.0847745,Equipment1,2018-03-19 14:14:00
30.97523,29.0074,31.07187,1.0061799,0.022888534,0.11020685,Equipment1,2018-03-19 14:15:00
30.980316,29.076067,31.07187,1.0061799,0.022888534,0.11020685,Equipment1,2018-03-19 14:16:00
30.97523,29.041733,31.07187,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 14:17:00
30.97523,29.045547,31.07187,1.0061799,0.022888534,0.0847745,Equipment1,2018-03-19 14:18:00
30.97523,28.973068,31.066784,1.0061799,0.022888534,0.07629705,Equipment1,2018-03-19 14:19:00
30.970142,29.011215,31.066784,1.0061799,0.022888534,0.1017294,Equipment1,2018-03-19 14:20:00
30.97523,28.980698,31.066784,1.0061799,0.022888534,0.1017294,Equipment1,2018-03-19 14:21:00
30.97523,28.999771,31.07187,1.0061799,0.022888534,0.1017294,Equipment1,2018-03-19 14:22:00
30.97523,28.961624,31.07187,1.0061799,0.021972992,0.1017294,Equipment1,2018-03-19 14:23:00
30.970142,28.999771,31.066784,1.0061799,0.022888534,0.0847745,Equipment1,2018-03-19 14:24:00
30.97523,28.999771,31.07187,1.0061799,0.022888534,0.1017294,Equipment1,2018-03-19 14:25:00
30.97523,28.999771,31.07187,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 14:26:00
30.970142,28.992142,31.066784,1.0061799,0.022888534,0.1017294,Equipment1,2018-03-19 14:27:00
30.970142,28.95781,31.07187,1.0061799,0.022888534,0.0847745,Equipment1,2018-03-19 14:28:00
30.970142,28.95018,31.07187,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 14:29:00
30.965057,28.912031,31.07187,1.0061799,0.021972992,0.1017294,Equipment1,2018-03-19 14:30:00
30.965057,28.900587,31.076958,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 14:31:00
30.970142,28.87007,31.076958,1.0061799,0.022888534,0.0847745,Equipment1,2018-03-19 14:32:00
30.97523,28.839552,31.07187,1.0061799,0.022888534,0.1017294,Equipment1,2018-03-19 14:33:00
30.97523,28.896772,31.076958,1.0061799,0.021972992,0.0847745,Equipment1,2018-03-19 14:34:00
30.97523,28.896772,31.07187,1.0061799,0.021972992,0.0847745,Equipment1,2018-03-19 14:35:00
30.965057,28.896772,31.07187,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 14:36:00
30.970142,28.892958,31.07187,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 14:37:00
30.965057,28.847181,31.07187,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 14:38:00
30.970142,28.850996,31.07187,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 14:39:00
30.970142,28.85481,31.07187,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 14:40:00
30.970142,28.881514,31.07187,1.0061799,0.021972992,0.11020685,Equipment1,2018-03-19 14:41:00
30.965057,28.751812,31.07187,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 14:42:00
30.970142,28.744183,31.066784,1.0061799,0.021972992,0.1017294,Equipment1,2018-03-19 14:43:00
30.970142,28.7747,31.07187,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 14:44:00
30.965057,28.778515,31.07187,1.0061799,0.022888534,0.0847745,Equipment1,2018-03-19 14:45:00
30.965057,28.797588,31.07187,1.0061799,0.021972992,0.0847745,Equipment1,2018-03-19 14:46:00
30.95997,28.778515,31.066784,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 14:47:00
30.965057,28.736553,31.066784,1.0061799,0.021972992,0.1017294,Equipment1,2018-03-19 14:48:00
30.965057,28.76707,31.066784,1.0061799,0.022888534,0.1017294,Equipment1,2018-03-19 14:49:00
30.970142,28.721294,31.066784,1.0061799,0.022888534,0.11020685,Equipment1,2018-03-19 14:50:00
30.965057,28.763256,31.066784,1.0061799,0.022888534,0.1017294,Equipment1,2018-03-19 14:51:00
30.965057,28.797588,31.066784,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 14:52:00
30.970142,28.759441,31.07187,1.0061799,0.021972992,0.07629705,Equipment1,2018-03-19 14:53:00
30.95997,28.797588,31.066784,1.0061799,0.021972992,0.07629705,Equipment1,2018-03-19 14:54:00
30.954884,28.797588,31.061697,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 14:55:00
30.95997,28.744183,31.066784,1.0061799,0.021972992,0.1017294,Equipment1,2018-03-19 14:56:00
30.95997,28.751812,31.066784,1.0061799,0.021972992,0.0847745,Equipment1,2018-03-19 14:57:00
30.965057,28.793774,31.066784,1.0061799,0.021972992,0.1017294,Equipment1,2018-03-19 14:58:00
30.95997,28.797588,31.07187,1.0061799,0.021972992,0.0847745,Equipment1,2018-03-19 14:59:00
30.95997,28.755627,31.066784,1.0061799,0.021972992,0.0847745,Equipment1,2018-03-19 15:00:00
30.95997,28.7747,31.066784,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:01:00
30.965057,28.70985,31.061697,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:02:00
30.954884,28.721294,31.066784,1.0061799,0.021972992,0.07629705,Equipment1,2018-03-19 15:03:00
30.95997,28.72511,31.07187,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:04:00
30.95997,28.633554,31.07187,1.0061799,0.021972992,0.0847745,Equipment1,2018-03-19 15:05:00
30.95997,28.656443,31.061697,1.0061799,0.021972992,0.1017294,Equipment1,2018-03-19 15:06:00
30.954884,28.610666,31.066784,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:07:00
30.954884,28.671701,31.061697,1.0061799,0.021972992,0.11020685,Equipment1,2018-03-19 15:08:00
30.95997,28.698406,31.066784,1.0061799,0.021972992,0.1017294,Equipment1,2018-03-19 15:09:00
30.965057,28.698406,31.066784,1.0061799,0.021972992,0.11020685,Equipment1,2018-03-19 15:10:00
30.954884,28.698406,31.066784,1.0061799,0.021972992,0.11020685,Equipment1,2018-03-19 15:11:00
30.954884,28.698406,31.066784,1.0061799,0.021972992,0.11020685,Equipment1,2018-03-19 15:12:00
30.95997,28.698406,31.07187,1.0061799,0.021972992,0.1017294,Equipment1,2018-03-19 15:13:00
30.949797,28.698406,31.066784,1.0061799,0.021972992,0.1017294,Equipment1,2018-03-19 15:14:00
30.95997,28.698406,31.066784,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:15:00
30.95997,28.690777,31.066784,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:16:00
30.949797,28.63737,31.07187,1.0061799,0.022888534,0.09325195,Equipment1,2018-03-19 15:17:00
30.95997,28.599222,31.076958,1.0061799,0.021972992,0.1017294,Equipment1,2018-03-19 15:18:00
30.95997,28.599222,31.066784,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:19:00
30.954884,28.694592,31.07187,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:20:00
30.954884,28.698406,31.07187,1.0061799,0.021972992,0.0847745,Equipment1,2018-03-19 15:21:00
30.954884,28.664072,31.07187,1.0061799,0.021972992,0.1017294,Equipment1,2018-03-19 15:22:00
30.949797,28.698406,31.066784,1.0061799,0.021972992,0.1017294,Equipment1,2018-03-19 15:23:00
30.949797,28.660257,31.066784,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:24:00
30.965057,28.698406,31.066784,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:25:00
30.949797,28.698406,31.061697,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:26:00
30.954884,28.690777,31.066784,1.0061799,0.021972992,0.1017294,Equipment1,2018-03-19 15:27:00
30.954884,28.698406,31.066784,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:28:00
30.949797,28.70222,31.066784,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:29:00
30.954884,28.698406,31.066784,1.0061799,0.021972992,0.1017294,Equipment1,2018-03-19 15:30:00
30.949797,28.698406,31.061697,1.0061799,0.021972992,0.0847745,Equipment1,2018-03-19 15:31:00
30.954884,28.667887,31.066784,1.0061799,0.021972992,0.0847745,Equipment1,2018-03-19 15:32:00
30.949797,28.625925,31.061697,1.0061799,0.021972992,0.0847745,Equipment1,2018-03-19 15:33:00
30.944712,28.664072,31.066784,1.0061799,0.021972992,0.0847745,Equipment1,2018-03-19 15:34:00
30.949797,28.644999,31.056612,1.0061799,0.021972992,0.07629705,Equipment1,2018-03-19 15:35:00
30.954884,28.698406,31.061697,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:36:00
30.954884,28.698406,31.066784,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:37:00
30.949797,28.698406,31.061697,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:38:00
30.949797,28.698406,31.066784,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:39:00
30.954884,28.698406,31.056612,1.0061799,0.021972992,0.0847745,Equipment1,2018-03-19 15:40:00
30.944712,28.698406,31.061697,1.0061799,0.021972992,0.0847745,Equipment1,2018-03-19 15:41:00
30.944712,28.648813,31.061697,1.0061799,0.021972992,0.1017294,Equipment1,2018-03-19 15:42:00
30.949797,28.698406,31.061697,1.0061799,0.021972992,0.1017294,Equipment1,2018-03-19 15:43:00
30.944712,28.698406,31.056612,1.0061799,0.021972992,0.0847745,Equipment1,2018-03-19 15:44:00
30.949797,28.652628,31.066784,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:45:00
30.944712,28.68696,31.066784,1.0061799,0.021972992,0.1017294,Equipment1,2018-03-19 15:46:00
30.949797,28.698406,31.066784,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:47:00
30.939625,28.698406,31.061697,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:48:00
30.939625,28.675516,31.07187,1.0061799,0.021972992,0.0847745,Equipment1,2018-03-19 15:49:00
30.939625,28.698406,31.061697,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:50:00
30.939625,28.698406,31.061697,1.0061799,0.021057451,0.09325195,Equipment1,2018-03-19 15:51:00
30.939625,28.698406,31.061697,1.0061799,0.021972992,0.1017294,Equipment1,2018-03-19 15:52:00
30.949797,28.698406,31.061697,1.0061799,0.021972992,0.1017294,Equipment1,2018-03-19 15:53:00
30.944712,28.671701,31.056612,1.0061799,0.021057451,0.1017294,Equipment1,2018-03-19 15:54:00
30.939625,28.698406,31.061697,1.0061799,0.021057451,0.09325195,Equipment1,2018-03-19 15:55:00
30.939625,28.698406,31.056612,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:56:00
30.939625,28.698406,31.061697,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:57:00
30.939625,28.671701,31.061697,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:58:00
30.949797,28.675516,31.056612,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 15:59:00
30.944712,28.683146,31.056612,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 16:00:00
30.939625,28.68696,31.051525,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 16:01:00
30.939625,28.698406,31.051525,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 16:02:00
30.944712,28.675516,31.056612,1.0061799,0.021972992,0.0847745,Equipment1,2018-03-19 16:03:00
30.949797,28.683146,31.056612,1.0061799,0.021972992,0.1017294,Equipment1,2018-03-19 16:04:00
30.939625,28.698406,31.056612,1.0061799,0.021972992,0.11020685,Equipment1,2018-03-19 16:05:00
30.944712,28.652628,31.056612,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 16:06:00
30.934538,28.698406,31.056612,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 16:07:00
30.934538,28.698406,31.061697,1.0061799,0.021972992,0.09325195,Equipment1,2018-03-19 16:08:00
30.939625,28.698406,31.056612,1.0061799,0.021972992,0.0847745,Equipment1,2018-03-19 16:09:00
30.939625,28.683146,31.061697,1.0061799,0.022888534,0.1017294,Equipment1,2018-03-19 16:10:00
30.939625,28.694592,31.056612,1.0070955,0.021972992,0.09325195,Equipment1,2018-03-19 16:11:00
30.934538,28.690777,31.056612,1.0070955,0.022888534,0.09325195,Equipment1,2018-03-19 16:12:00
30.939625,28.664072,31.061697,1.0070955,0.022888534,0.07629705,Equipment1,2018-03-19 16:13:00
30.934538,28.675516,31.056612,1.0070955,0.022888534,0.1017294,Equipment1,2018-03-19 16:14:00
30.934538,28.698406,31.056612,1.0070955,0.022888534,0.12716176,Equipment1,2018-03-19 16:15:00
30.934538,28.698406,31.056612,1.0070955,0.021972992,0.1186843,Equipment1,2018-03-19 16:16:00
30.934538,28.68696,31.056612,1.0070955,0.022888534,0.1356392,Equipment1,2018-03-19 16:17:00
30.934538,28.599222,31.056612,1.0070955,0.022888534,0.1186843,Equipment1,2018-03-19 16:18:00
30.934538,28.599222,31.056612,1.0070955,0.022888534,0.1186843,Equipment1,2018-03-19 16:19:00
30.934538,28.671701,31.056612,1.0070955,0.022888534,0.1356392,Equipment1,2018-03-19 16:20:00
30.934538,28.656443,31.051525,1.0070955,0.022888534,0.12716176,Equipment1,2018-03-19 16:21:00
30.929451,28.698406,31.046438,1.0070955,0.022888534,0.12716176,Equipment1,2018-03-19 16:22:00
30.934538,28.690777,31.051525,1.0070955,0.022888534,0.1017294,Equipment1,2018-03-19 16:23:00
30.924366,28.683146,31.051525,1.0070955,0.022888534,0.1186843,Equipment1,2018-03-19 16:24:00
30.929451,28.610666,31.051525,1.0070955,0.021972992,0.12716176,Equipment1,2018-03-19 16:25:00
30.934538,28.633554,31.046438,1.0070955,0.022888534,0.12716176,Equipment1,2018-03-19 16:26:00
30.939625,28.648813,31.051525,1.0070955,0.022888534,0.12716176,Equipment1,2018-03-19 16:27:00
30.939625,28.614481,31.051525,1.0070955,0.022888534,0.1356392,Equipment1,2018-03-19 16:28:00
30.929451,28.62211,31.046438,1.0070955,0.022888534,0.1186843,Equipment1,2018-03-19 16:29:00
30.929451,28.698406,31.046438,1.0070955,0.022888534,0.09325195,Equipment1,2018-03-19 16:30:00
30.924366,28.698406,31.041353,1.0070955,0.022888534,0.11020685,Equipment1,2018-03-19 16:31:00
30.924366,28.698406,31.046438,1.0070955,0.022888534,0.1186843,Equipment1,2018-03-19 16:32:00
30.924366,28.690777,31.046438,1.0070955,0.022888534,0.1186843,Equipment1,2018-03-19 16:33:00
30.924366,28.641184,31.046438,1.0070955,0.022888534,0.12716176,Equipment1,2018-03-19 16:34:00
30.924366,28.63737,31.046438,1.0070955,0.022888534,0.1186843,Equipment1,2018-03-19 16:35:00
30.924366,28.664072,31.046438,1.0070955,0.022888534,0.09325195,Equipment1,2018-03-19 16:36:00
30.924366,28.618296,31.051525,1.0070955,0.022888534,0.09325195,Equipment1,2018-03-19 16:37:00
30.929451,28.698406,31.046438,1.0070955,0.022888534,0.1017294,Equipment1,2018-03-19 16:38:00
30.91928,28.606852,31.046438,1.0070955,0.022888534,0.09325195,Equipment1,2018-03-19 16:39:00
30.914192,28.68696,31.046438,1.0070955,0.022888534,0.0847745,Equipment1,2018-03-19 16:40:00
30.924366,28.671701,31.051525,1.0070955,0.022888534,0.0678196,Equipment1,2018-03-19 16:41:00
30.924366,28.698406,31.046438,1.0070955,0.022888534,0.07629705,Equipment1,2018-03-19 16:42:00
30.924366,28.656443,31.041353,1.0070955,0.022888534,0.0339098,Equipment1,2018-03-19 16:43:00
30.91928,28.618296,31.046438,1.0070955,0.023804074,0.0339098,Equipment1,2018-03-19 16:44:00
30.91928,28.698406,31.051525,1.0070955,0.022888534,0.0339098,Equipment1,2018-03-19 16:45:00
30.914192,28.698406,31.046438,1.0070955,0.022888534,0.0339098,Equipment1,2018-03-19 16:46:00
30.914192,28.698406,31.046438,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 16:47:00
30.914192,28.698406,31.046438,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 16:48:00
30.909107,28.698406,31.041353,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 16:49:00
30.914192,28.698406,31.036266,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 16:50:00
30.909107,28.664072,31.046438,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 16:51:00
30.914192,28.652628,31.041353,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 16:52:00
30.91928,28.671701,31.041353,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 16:53:00
30.914192,28.698406,31.041353,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 16:54:00
30.914192,28.698406,31.041353,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 16:55:00
30.909107,28.63737,31.036266,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 16:56:00
30.909107,28.698406,31.046438,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 16:57:00
30.90402,28.698406,31.041353,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 16:58:00
30.909107,28.648813,31.041353,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 16:59:00
30.909107,28.63737,31.041353,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:00:00
30.914192,28.698406,31.041353,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 17:01:00
30.909107,28.698406,31.041353,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:02:00
30.909107,28.690777,31.03118,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 17:03:00
30.90402,28.698406,31.036266,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:04:00
30.909107,28.68696,31.041353,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 17:05:00
30.914192,28.599222,31.036266,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 17:06:00
30.909107,28.690777,31.041353,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:07:00
30.909107,28.698406,31.041353,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:08:00
30.90402,28.698406,31.041353,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 17:09:00
30.914192,28.664072,31.036266,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 17:10:00
30.909107,28.698406,31.041353,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 17:11:00
30.90402,28.698406,31.036266,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 17:12:00
30.90402,28.610666,31.036266,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 17:13:00
30.90402,28.599222,31.041353,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 17:14:00
30.909107,28.698406,31.036266,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:15:00
30.90402,28.698406,31.03118,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:16:00
30.909107,28.698406,31.036266,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:17:00
30.90402,28.690777,31.036266,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:18:00
30.909107,28.698406,31.036266,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 17:19:00
30.909107,28.698406,31.036266,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 17:20:00
30.90402,28.62211,31.036266,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:21:00
30.909107,28.690777,31.036266,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 17:22:00
30.909107,28.641184,31.026093,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:23:00
30.898933,28.599222,31.03118,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 17:24:00
30.909107,28.62211,31.036266,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:25:00
30.909107,28.698406,31.026093,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 17:26:00
30.909107,28.698406,31.03118,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:27:00
30.90402,28.63737,31.03118,1.0061799,0.022888534,0.02543235,Equipment1,2018-03-19 17:28:00
30.914192,28.698406,31.036266,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:29:00
30.90402,28.625925,31.026093,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:30:00
30.90402,28.70222,31.026093,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:31:00
30.909107,28.706036,31.026093,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:32:00
30.909107,28.660257,31.026093,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:33:00
30.914192,28.610666,31.026093,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:34:00
30.90402,28.70985,31.021008,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:35:00
30.90402,28.671701,31.026093,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:36:00
30.898933,28.698406,31.03118,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:37:00
30.90402,28.698406,31.03118,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:38:00
30.90402,28.698406,31.03118,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:39:00
30.909107,28.698406,31.03118,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:40:00
30.90402,28.698406,31.026093,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:41:00
30.909107,28.68696,31.021008,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:42:00
30.90402,28.694592,31.026093,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:43:00
30.90402,28.698406,31.03118,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:44:00
30.898933,28.660257,31.03118,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:45:00
30.90402,28.72511,31.026093,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:46:00
30.898933,28.698406,31.026093,1.0061799,0.021972992,0.02543235,Equipment1,2018-03-19 17:47:00
