Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8,Signal9,Signal10,Signal11,Signal12,Signal13,Signal14,Signal15,Signal16,Signal17,Signal18,Signal19,Signal20,Signal21,Signal22,Signal23,Signal24,Signal25,Signal26,Signal27,Signal28,Signal29,Signal30,Signal31,Signal32,Signal33,Signal34,Signal35,Signal36,entity,timestamp
60.31349,40.932327,56.915787,1.1728084,11.380178,5.5527296,62.1,5.95117,4.0013566,304.93933,64.84037,43.553062,78.6,287.1,164.11078,58.43153,61.646122,305.7,301.9,38.673992,55.8,4.3404546,91.908905,6.4004745,56.1,7.3923364,64.213776,16.567484,156.67201,300.7,17.972195,8.952188,107.71343,200.0,63.62249,58.512913,Equipment1,2018-01-30 01:06:00
60.318577,40.970474,56.915787,1.1737239,11.386587,5.5696845,62.2,5.95117,3.9674466,305.0767,64.83529,43.587395,78.6,287.1,164.01541,58.42644,61.641037,305.7,301.9,38.63966,55.8,4.3404546,92.030975,6.3919973,56.1,7.2227874,64.20996,16.571299,156.63768,300.8,18.073923,9.248898,107.766846,200.0,63.56527,58.507824,Equipment1,2018-01-30 01:07:00
60.308403,40.9514,56.92087,1.1737239,11.44152,5.5866394,62.4,5.976602,3.9674466,304.6372,64.8302,43.545433,78.5,287.1,163.85901,58.41627,61.635952,305.6,301.6,38.658733,55.9,4.3404546,91.199356,6.3580875,56.4,7.426246,64.19089,16.548409,156.60716,301.1,17.870464,9.062394,107.79736,200.0,63.633938,58.49765,Equipment1,2018-01-30 01:08:00
60.293144,40.897995,56.92087,1.1737239,11.457084,5.4933877,62.3,5.8833504,3.9335368,304.67383,64.8302,43.450066,78.6,286.9,163.61487,58.406097,61.630863,305.7,301.8,38.597694,55.7,4.3404546,91.96994,6.3580875,56.3,7.3584266,64.19852,16.418707,156.47363,301.0,17.667006,9.062394,107.86984,200.0,63.561455,58.50274,Equipment1,2018-01-30 01:09:00
60.293144,40.924698,56.890354,1.1737239,11.42504,5.4933877,62.2,5.8663955,3.9335368,305.5894,64.82511,43.52636,78.7,287.0,163.67972,58.39084,61.62578,305.7,301.8,38.597694,55.8,4.3743644,91.60372,6.2478805,56.1,7.290607,64.19852,16.216526,156.54231,300.8,17.497458,9.096304,108.41917,200.0,63.60723,58.48748,Equipment1,2018-01-30 01:10:00
60.282974,40.94377,56.890354,1.1737239,11.43328,5.5527296,62.3,5.824008,3.9335368,305.2415,64.80985,43.450066,78.6,287.0,163.66064,58.39084,61.62578,305.6,301.7,38.509956,55.8,4.3404546,90.90944,6.3241777,56.3,7.460156,64.19852,16.269932,156.58046,301.0,17.768736,9.113258,108.33143,200.0,63.62631,58.48748,Equipment1,2018-01-30 01:11:00
60.277885,40.897995,56.890354,1.1737239,11.466239,5.4933877,62.2,5.840963,3.9335368,304.23438,64.80985,43.499657,78.7,286.8,163.5958,58.37558,61.60543,305.8,301.9,38.52903,55.6,4.3404546,91.2375,6.408952,56.2,7.256697,64.19852,16.346228,156.5652,300.9,17.768736,9.121737,108.12543,200.0,63.5996,58.47222,Equipment1,2018-01-30 01:12:00
60.2728,40.87892,56.859837,1.1737239,11.361868,5.5442524,61.9,5.98508,3.9674466,305.8915,64.79459,43.434807,78.8,287.0,163.70642,58.37049,61.61052,305.9,302.2,38.51377,55.8,4.3404546,92.11871,6.4513392,55.9,7.256697,64.19852,16.350042,156.53468,300.5,18.413021,9.020007,108.571754,200.0,63.603416,58.467133,Equipment1,2018-01-30 01:13:00
60.26771,40.79881,56.859837,1.1746395,11.386587,5.5272975,62.1,5.9087825,4.0013566,305.40628,64.789505,43.400475,78.6,287.0,163.94675,58.37049,61.60543,305.8,301.9,38.403145,55.8,4.3404546,91.72579,6.1885386,56.0,7.3584266,64.18326,16.556038,156.60335,300.7,18.345201,9.045439,108.20935,200.0,63.530937,58.467133,Equipment1,2018-01-30 01:14:00
60.262627,40.79881,56.875095,1.1737239,11.388418,5.5442524,62.1,5.95117,3.9674466,304.49072,64.79459,43.324177,78.6,287.0,163.86664,58.36032,61.600346,305.8,301.8,38.33066,55.8,4.306545,90.562294,6.290268,56.1,7.3584266,64.17563,16.75822,156.58809,300.7,18.073923,9.223466,107.80499,200.0,63.5996,58.456963,Equipment1,2018-01-30 01:15:00
60.252453,40.79118,56.86492,1.1746395,11.43328,5.51882,62.3,5.8833504,4.0013566,304.8203,64.784424,43.32799,78.6,287.0,163.78653,58.355232,61.600346,305.6,301.7,38.29633,55.8,4.306545,90.9514,6.180061,56.3,7.290607,64.19852,16.666666,156.48126,300.9,18.107834,9.036962,108.34669,200.0,63.603416,58.456963,Equipment1,2018-01-30 01:16:00
60.252453,40.73396,56.85475,1.1746395,11.405813,5.4170904,62.1,5.8918276,3.9674466,305.06754,64.789505,43.259327,78.7,286.9,163.61105,58.34506,61.585087,305.8,301.9,38.29633,55.7,4.3404546,91.65331,6.298745,56.1,7.256697,64.19852,16.60563,156.42786,300.7,18.48084,9.070871,108.213165,200.0,63.5996,58.456963,Equipment1,2018-01-30 01:17:00
60.252453,40.699627,56.859837,1.1746395,11.286794,5.501865,61.6,6.0189896,3.9674466,305.78165,64.789505,43.297474,78.8,287.1,163.7255,58.355232,61.585087,305.9,302.3,38.29633,55.7,4.3743644,91.3901,6.459817,55.6,7.121058,64.18326,16.746777,156.47745,300.1,18.209562,9.214988,108.29328,200.0,63.5996,58.44679,Equipment1,2018-01-30 01:18:00
60.252453,40.699627,56.85475,1.175555,11.317006,5.442523,61.7,5.8833504,3.9335368,305.25064,64.79968,43.30129,78.8,287.0,164.07645,58.355232,61.585087,305.9,302.3,38.284885,55.8,4.3404546,91.1078,6.3580875,55.6,7.087148,64.16037,17.071032,156.58046,300.3,18.446932,9.113258,108.08728,200.0,63.5996,58.436615,Equipment1,2018-01-30 01:19:00
60.247368,40.63859,56.844578,1.175555,11.331655,5.5527296,61.9,5.9426923,3.9335368,305.23233,64.789505,43.30129,78.6,287.1,164.20615,58.34506,61.59017,305.7,301.9,38.212406,55.8,4.3404546,90.9514,6.3241777,55.9,7.121058,64.19852,17.036697,156.59953,300.6,18.175653,9.113258,108.25895,200.0,63.5996,58.436615,Equipment1,2018-01-30 01:20:00
60.237194,40.577553,56.844578,1.175555,11.392996,5.4933877,62.0,5.8663955,3.9674466,304.46326,64.784424,43.247883,78.7,286.9,164.01541,58.339973,61.58,305.8,302.0,38.193333,55.7,4.306545,90.9781,6.2478805,56.0,7.5279756,64.19852,16.956589,156.5118,300.7,18.921669,8.960665,108.3238,200.0,63.5996,58.436615,Equipment1,2018-01-30 01:21:00
60.227024,40.497444,56.834404,1.175555,11.450675,5.4933877,62.2,5.857918,4.0013566,304.38086,64.77425,43.251698,78.6,286.8,163.88953,58.31963,61.569828,305.8,301.9,38.139927,55.6,4.3404546,91.13451,6.2478805,56.2,7.3923364,64.1947,16.86122,156.46982,300.8,18.209562,9.130214,108.29328,200.0,63.5996,58.421356,Equipment1,2018-01-30 01:22:00
60.21176,40.47074,56.81406,1.175555,11.362783,5.459478,62.0,5.91726,4.0013566,306.01053,64.77425,43.194477,78.6,287.0,163.80942,58.31454,61.564743,305.8,302.0,38.10559,55.8,4.3743644,91.21843,6.2054935,55.9,7.256697,64.164185,16.70863,156.4393,300.6,18.311293,9.130214,108.71671,200.0,63.5996,58.411182,Equipment1,2018-01-30 01:23:00
60.21176,40.497444,56.80897,1.175555,11.325246,5.51882,61.7,5.9003053,3.9674466,305.4429,64.76408,43.232624,78.7,287.0,163.89334,58.30437,61.55457,305.9,302.2,38.09796,55.8,4.3743644,92.05768,6.3750424,55.6,7.1888776,64.14511,16.838331,156.40497,300.3,18.446932,9.316717,108.48402,200.0,63.5996,58.411182,Equipment1,2018-01-30 01:24:00
60.21176,40.482185,56.80897,1.175555,11.363699,5.5272975,62.0,5.8833504,3.9335368,304.8203,64.75899,43.144886,78.6,287.0,163.93149,58.299282,61.54948,305.7,301.9,38.021667,55.7,4.306545,91.66476,6.332655,56.0,7.290607,64.12604,16.891737,156.44312,300.7,18.175653,9.189556,108.41917,200.0,63.5996,58.40101,Equipment1,2018-01-30 01:25:00
60.196503,40.43641,56.78354,1.175555,11.398489,5.48491,61.9,5.8748727,3.9674466,304.68298,64.74373,43.076218,78.7,287.0,163.84756,58.28911,61.53422,305.8,302.0,37.99878,55.7,4.306545,91.443504,6.332655,55.9,7.3584266,64.17944,16.796368,156.38971,300.6,18.209562,9.147168,108.69001,200.0,63.5996,58.39084,Equipment1,2018-01-30 01:26:00
60.191418,40.398262,56.78354,1.175555,11.372854,5.48491,62.0,5.9087825,3.9674466,305.14993,64.73356,43.0457,78.6,287.0,163.74075,58.268764,61.529137,305.7,301.9,37.99878,55.7,4.306545,91.1078,6.3580875,56.0,7.3584266,64.171814,16.731518,156.29816,300.6,18.345201,9.003052,108.678566,200.0,63.633938,58.38575,Equipment1,2018-01-30 01:27:00
60.186333,40.337223,56.78354,1.175555,11.382925,5.467955,61.9,5.9257374,3.9674466,305.1133,64.72847,42.93889,78.7,287.0,163.69879,58.253506,61.513878,305.8,301.9,37.953003,55.7,4.306545,91.47784,6.290268,55.9,7.4940658,64.168,16.69337,156.2829,300.5,18.6843,9.231943,108.80827,200.0,63.5996,58.38575,Equipment1,2018-01-30 01:28:00
60.171074,40.283817,56.76828,1.1764706,11.301442,5.4933877,61.6,5.8833504,3.9335368,305.4429,64.72339,42.866405,78.7,287.0,163.68735,58.25859,61.50879,305.9,302.3,37.90341,55.7,4.306545,90.70725,6.2139707,55.5,7.1888776,64.13748,16.777294,156.27527,300.1,18.514751,9.172601,108.777756,200.0,63.61486,58.37049,Equipment1,2018-01-30 01:29:00
60.15581,40.299076,56.75302,1.1764706,11.359121,5.620549,61.9,5.968125,3.9674466,304.9027,64.71321,42.866405,78.6,287.0,163.89716,58.24842,61.503704,305.8,302.0,37.861446,55.8,4.306545,90.89418,6.2817903,55.8,7.3584266,64.099335,16.84596,156.34775,300.5,18.48084,9.181078,108.86931,200.0,63.62249,58.36032,Equipment1,2018-01-30 01:30:00
60.140553,40.241856,56.732677,1.1764706,11.351797,5.578162,61.8,5.9257374,3.9674466,305.2415,64.69286,42.877853,78.7,287.0,163.78271,58.22299,61.488445,305.9,302.0,37.796597,55.8,4.306545,91.737236,6.2817903,55.7,7.1888776,64.106964,16.731518,156.26764,300.4,18.379112,8.87589,109.0486,200.0,63.5996,58.350147,Equipment1,2018-01-30 01:31:00
60.130383,40.199894,56.722504,1.1764706,11.380178,5.4933877,62.0,5.9257374,3.899627,304.46326,64.677605,42.736706,78.5,287.0,163.69116,58.20264,61.47827,305.7,301.9,37.75845,55.7,4.306545,91.27184,6.298745,56.0,7.426246,64.06119,16.842146,156.19897,300.6,18.48084,9.181078,108.65186,200.0,63.5996,58.339973,Equipment1,2018-01-30 01:32:00
60.130383,40.161747,56.71233,1.1764706,11.403982,5.4933877,62.0,5.91726,3.9335368,304.95764,64.67252,42.610817,78.6,286.9,163.56909,58.197556,61.4681,305.8,301.9,37.697414,55.7,4.3743644,90.79118,6.103764,56.0,7.3584266,64.02304,16.784924,156.15701,300.6,18.345201,8.757206,108.81972,200.0,63.591972,58.324715,Equipment1,2018-01-30 01:33:00
60.11512,40.081635,56.691986,1.1773862,11.328908,5.5442524,61.8,5.8918276,3.9674466,305.43375,64.662346,42.618446,78.6,287.0,163.4699,58.182297,61.457928,305.7,302.1,37.697414,55.8,4.306545,90.71488,6.34961,55.8,7.324517,64.099335,16.826887,156.06165,300.4,18.54866,9.053917,108.64805,200.0,63.62631,58.31454,Equipment1,2018-01-30 01:34:00
60.10495,40.051117,56.69707,1.1773862,11.344473,5.51882,61.8,5.8494406,3.9335368,304.32593,64.652176,42.73289,78.7,287.0,163.54239,58.177208,61.44267,305.9,302.1,37.640194,55.7,4.3404546,90.90181,6.197016,55.7,7.256697,64.099335,17.090105,156.11887,300.3,18.311293,9.070871,108.10254,200.0,63.5996,58.30437,Equipment1,2018-01-30 01:35:00
60.094776,40.096893,56.686897,1.1773862,11.374685,5.425568,61.9,5.959647,3.9335368,305.05838,64.657265,42.66804,78.6,286.9,163.59961,58.167038,61.432495,305.8,302.0,37.666897,55.7,4.306545,90.589,6.459817,55.8,7.3584266,64.08026,17.032883,156.01587,300.5,18.345201,9.053917,108.75868,200.0,63.5996,58.299282,Equipment1,2018-01-30 01:36:00
60.094776,40.13123,56.681812,1.1773862,11.447928,5.5103426,62.3,5.8663955,3.9674466,305.23233,64.652176,42.648968,78.4,287.2,163.45845,58.15178,61.42741,305.5,301.6,37.697414,55.8,4.3404546,91.2108,6.180061,56.3,7.4940658,64.0383,16.792553,156.06165,301.0,18.107834,8.994575,108.96849,200.0,63.5996,58.294197,Equipment1,2018-01-30 01:37:00
60.079517,40.096893,56.676727,1.1773862,11.390249,5.451,61.9,5.857918,3.9674466,305.13162,64.64709,42.66804,78.6,286.9,163.14183,58.14669,61.417236,305.8,302.0,37.724117,55.7,4.272635,92.00046,6.3241777,55.9,7.426246,64.099335,16.75822,155.90524,300.6,18.887758,9.003052,108.80446,200.0,63.5996,58.294197,Equipment1,2018-01-30 01:38:00
60.079517,40.18082,56.65638,1.1773862,11.361868,5.467955,61.8,5.824008,3.9335368,305.65347,64.642006,42.62226,78.7,287.0,163.28297,58.141605,61.417236,305.9,302.1,37.75845,55.7,4.3404546,91.157394,6.298745,55.7,7.2227874,64.099335,16.781109,155.9701,300.3,18.6843,8.969142,109.109634,200.0,63.5996,58.27894,Equipment1,2018-01-30 01:39:00
60.074432,40.135044,56.65638,1.1773862,11.302358,5.48491,61.5,5.8918276,3.899627,305.57108,64.62675,42.648968,78.8,287.0,163.38216,58.14669,61.41215,306.0,302.2,37.74319,55.8,4.306545,91.81354,6.3241777,55.4,7.1888776,64.065,16.739147,155.9968,300.0,18.413021,9.147168,109.12108,200.0,63.595787,58.27385,Equipment1,2018-01-30 01:40:00
60.05917,40.104523,56.66147,1.1773862,11.306935,5.4933877,61.5,5.934215,3.9335368,304.5548,64.62166,42.710003,78.7,286.8,163.50043,58.13143,61.401978,305.9,302.3,37.697414,55.6,4.306545,91.60754,6.2394032,55.4,7.290607,64.042114,16.903181,155.9968,300.1,18.413021,9.104781,109.12489,200.0,63.58053,58.26368,Equipment1,2018-01-30 01:41:00
60.054085,40.096893,56.64621,1.1773862,11.362783,5.51882,61.8,5.8663955,3.9335368,304.97595,64.61149,42.64134,78.6,287.0,163.63394,58.121258,61.401978,305.8,302.0,37.697414,55.7,4.306545,92.168304,6.1885386,55.8,7.324517,64.084076,16.769665,155.9968,300.4,18.6843,8.926755,109.49111,200.0,63.591972,58.24842,Equipment1,2018-01-30 01:42:00
60.04391,40.096893,56.636036,1.1773862,11.381094,5.467955,61.8,5.7222786,4.0013566,305.32388,64.6064,42.645153,78.7,286.9,163.56909,58.111088,61.38672,305.8,302.0,37.697414,55.7,4.306545,91.89746,6.1885386,55.8,7.3923364,64.08026,16.674295,155.9968,300.4,18.379112,9.2912855,109.510185,200.0,63.569084,58.24842,Equipment1,2018-01-30 01:43:00
60.038826,40.096893,56.625862,1.1783017,11.381094,5.459478,61.9,5.840963,3.9674466,305.3605,64.59114,42.607002,78.6,287.0,163.53476,58.09583,61.38163,305.7,301.7,37.70123,55.8,4.272635,92.225525,6.1122413,55.9,7.3584266,64.02304,16.559853,155.98917,300.6,18.413021,9.189556,109.49111,200.0,63.538567,58.243332,Equipment1,2018-01-30 01:44:00
60.028652,40.096893,56.630947,1.1783017,11.384756,5.467955,62.1,5.8494406,3.899627,304.52734,64.58096,42.618446,78.5,287.1,163.19905,58.085655,61.37146,305.5,301.6,37.697414,55.9,4.238725,92.29038,6.197016,56.0,7.460156,64.019226,16.769665,155.88998,300.8,18.78603,9.104781,109.0219,200.0,63.50042,58.23316,Equipment1,2018-01-30 01:45:00
60.00831,40.096893,56.61569,1.1783017,11.440604,5.476433,62.0,5.857918,3.9335368,304.09705,64.57588,42.599373,78.7,286.7,162.87862,58.070396,61.361286,305.8,301.9,37.697414,55.6,4.306545,92.23697,6.1715837,55.9,7.4940658,63.95819,16.70863,155.78317,300.6,18.311293,8.825026,109.14778,200.0,63.527122,58.2179,Equipment1,2018-01-30 01:46:00
60.00831,40.05493,56.58517,1.1783017,11.446097,5.51882,62.2,5.807053,4.0013566,305.2598,64.56062,42.62226,78.5,287.0,162.93202,58.055138,61.346027,305.6,301.7,37.697414,55.7,4.272635,91.41299,6.0528994,56.1,7.426246,64.00778,16.60563,155.79843,300.9,18.446932,8.918278,109.34997,200.0,63.511864,58.20773,Equipment1,2018-01-30 01:47:00
59.998135,40.032043,56.574997,1.1783017,11.4497595,5.442523,62.1,5.815531,4.0013566,305.10416,64.56062,42.591743,78.6,286.9,162.91676,58.03988,61.346027,305.7,301.7,37.689785,55.7,4.306545,90.95903,6.307223,56.1,7.5279756,64.03067,16.712444,155.80606,300.9,18.040014,8.943709,109.1783,200.0,63.496605,58.20773,Equipment1,2018-01-30 01:48:00
59.99305,40.08545,56.574997,1.1783017,11.443351,5.4340453,62.0,5.934215,4.0013566,305.31473,64.565704,42.534523,78.6,286.9,162.7718,58.03479,61.335854,305.8,301.8,37.659267,55.7,4.272635,91.45876,6.298745,56.0,7.3584266,64.0116,16.697186,155.79843,300.7,18.141743,9.003052,109.205,200.0,63.496605,58.197556,Equipment1,2018-01-30 01:49:00
59.97779,40.096893,56.569912,1.1783017,11.408561,5.5272975,62.0,5.840963,3.9674466,305.39713,64.550446,42.637524,78.6,287.1,162.85573,58.029705,61.335854,305.7,301.8,37.697414,55.8,4.306545,91.99664,6.2394032,56.0,7.629705,63.996338,16.67048,155.7641,300.7,18.819939,9.045439,109.42626,200.0,63.496605,58.19247,Equipment1,2018-01-30 01:50:00
59.97779,40.096893,56.569912,1.1792172,11.428702,5.48491,62.0,5.9426923,4.0013566,304.1886,64.540276,42.542152,78.6,286.9,162.80614,58.01953,61.320595,305.8,301.8,37.602043,55.7,4.306545,91.48928,6.2478805,56.0,7.4940658,63.996338,16.884108,155.79843,300.7,18.582571,9.011529,108.80827,200.0,63.496605,58.182297,Equipment1,2018-01-30 01:51:00
59.94727,40.08545,56.54957,1.1792172,11.417716,5.408613,61.9,5.8918276,3.9335368,304.99426,64.51993,42.511635,78.6,286.9,162.79851,58.009357,61.31042,305.7,301.8,37.59823,55.7,4.272635,91.493095,6.129196,55.9,7.460156,63.996338,16.819258,155.7908,300.6,18.71821,8.80807,109.17067,200.0,63.47753,58.167038,Equipment1,2018-01-30 01:52:00
59.94727,39.986267,56.54957,1.1792172,11.381094,5.451,61.8,5.9003053,3.9674466,305.39713,64.51485,42.53071,78.7,287.0,162.83284,57.999187,61.305336,305.8,302.0,37.59823,55.7,4.306545,91.11162,6.2817903,55.7,7.426246,63.996338,16.826887,155.79843,300.4,18.78603,8.858935,109.35378,200.0,63.511864,58.16195,Equipment1,2018-01-30 01:53:00
59.942184,39.86038,56.53431,1.1792172,11.376516,5.467955,61.8,5.9257374,3.9674466,305.28726,64.50976,42.545967,78.6,287.0,162.93965,58.004272,61.30025,305.7,302.0,37.58297,55.7,4.272635,91.43206,6.3580875,55.7,7.3584266,63.996338,16.796368,155.80225,300.4,18.887758,9.020007,109.37667,200.0,63.496605,58.15178,Equipment1,2018-01-30 01:54:00
59.93201,39.86038,56.52922,1.1792172,11.361868,5.459478,61.8,5.8324857,3.9674466,305.5436,64.49959,42.51545,78.7,287.0,163.01976,57.9941,61.290077,305.8,302.0,37.50286,55.8,4.306545,91.38247,6.2139707,55.7,7.460156,63.996338,16.792553,155.82513,300.4,18.413021,9.172601,109.57885,200.0,63.496605,58.141605,Equipment1,2018-01-30 01:55:00
59.926926,39.88327,56.519047,1.1792172,11.347219,5.467955,61.6,5.8324857,3.9674466,305.29642,64.48941,42.57267,78.7,286.9,163.04265,57.97884,61.290077,305.9,302.1,37.50286,55.8,4.272635,91.95468,6.129196,55.5,7.3923364,63.996338,16.720074,155.79843,300.2,18.819939,9.011529,109.67803,200.0,63.496605,58.13143,Equipment1,2018-01-30 01:56:00
59.91675,39.856564,56.51396,1.1801327,11.393911,5.459478,61.9,5.8324857,3.9674466,304.1062,64.47924,42.55741,78.7,286.9,163.08842,57.968666,61.279903,305.8,301.9,37.491417,55.7,4.272635,91.52743,6.1885386,55.8,7.5618854,63.996338,16.979477,155.79843,300.5,18.345201,8.748729,109.09819,200.0,63.48516,58.121258,Equipment1,2018-01-30 01:57:00
59.911667,39.8909,56.503788,1.1792172,11.414969,5.501865,61.9,5.8494406,4.0013566,304.81116,64.47415,42.49256,78.6,287.0,163.05028,57.968666,61.27482,305.7,301.8,37.499046,55.8,4.306545,91.22987,6.1715837,55.9,7.3923364,63.996338,16.906996,155.77173,300.6,18.78603,8.986097,109.53307,200.0,63.447014,58.121258,Equipment1,2018-01-30 01:58:00
59.911667,39.85275,56.498703,1.1801327,11.401236,5.4340453,62.0,5.857918,3.9674466,305.4246,64.47415,42.38575,78.5,287.0,162.96254,57.953407,61.25956,305.6,301.7,37.499046,55.8,4.272635,91.52361,6.1546288,55.9,7.460156,63.931488,16.750591,155.74503,300.7,18.71821,8.867413,109.59792,200.0,63.431755,58.116173,Equipment1,2018-01-30 01:59:00
59.901493,39.89853,56.483444,1.1801327,11.452506,5.4340453,62.0,5.790098,3.9674466,304.64636,64.46906,42.439156,78.6,286.9,162.75273,57.943237,61.25956,305.7,301.8,37.499046,55.7,4.306545,91.38247,6.1885386,56.0,7.5279756,63.996338,16.777294,155.66873,300.7,18.345201,8.892845,109.3843,200.0,63.431755,58.111088,Equipment1,2018-01-30 02:00:00
59.89132,39.89853,56.47327,1.1801327,11.439689,5.48491,62.0,5.790098,4.0013566,305.38797,64.45889,42.359043,78.6,286.9,162.67262,57.933064,61.25447,305.7,301.8,37.499046,55.7,4.306545,91.83261,6.137674,55.9,7.3923364,63.996338,16.617075,155.64584,300.6,18.446932,9.087827,109.89548,200.0,63.47753,58.100914,Equipment1,2018-01-30 02:01:00
59.886234,39.871822,56.47327,1.1801327,11.461661,5.459478,62.2,5.8494406,3.9335368,305.2598,64.453804,42.309452,78.4,286.9,162.56963,57.92289,61.2443,305.5,301.5,37.499046,55.7,4.3404546,91.45876,6.273313,56.2,7.629705,63.984894,16.598001,155.61533,300.9,18.175653,9.138691,109.712364,200.0,63.408867,58.09074,Equipment1,2018-01-30 02:02:00
59.87606,39.89853,56.47836,1.1801327,11.423209,5.4933877,61.9,5.764666,3.9335368,304.77454,64.44872,42.328526,78.6,286.9,162.44373,57.92798,61.239212,305.7,301.9,37.499046,55.7,4.306545,91.48165,6.1715837,55.8,7.3923364,63.935303,16.803997,155.58481,300.6,18.819939,8.825026,109.05623,200.0,63.42031,58.09583,Equipment1,2018-01-30 02:03:00
59.87606,39.89853,56.468185,1.1801327,11.424125,5.425568,61.9,5.815531,3.9335368,305.67178,64.453804,42.46586,78.6,286.9,162.64973,57.92289,61.239212,305.7,301.8,37.506676,55.7,4.272635,91.34432,6.0189896,55.9,7.3584266,63.939117,16.704815,155.67255,300.6,18.85385,9.181078,109.983215,200.0,63.408867,58.09074,Equipment1,2018-01-30 02:04:00
59.870975,39.8909,56.468185,1.1801327,11.377432,5.48491,61.7,5.8663955,3.9674466,305.74503,64.453804,42.43534,78.6,287.0,162.79088,57.92289,61.234127,305.8,301.9,37.499046,55.8,4.272635,92.13397,6.163106,55.7,7.460156,63.9086,16.796368,155.69925,300.4,18.073923,9.070871,109.77722,200.0,63.397423,58.085655,Equipment1,2018-01-30 02:05:00
59.86589,39.87564,56.47836,1.1810483,11.437858,5.425568,62.0,5.8494406,3.899627,305.095,64.443634,42.309452,78.4,287.0,162.79088,57.92289,61.22904,305.6,301.6,37.499046,55.7,4.306545,91.386284,6.197016,56.0,7.5618854,63.897156,16.754406,155.69925,300.8,18.345201,8.9098,109.96414,200.0,63.397423,58.09074,Equipment1,2018-01-30 02:06:00
59.870975,39.82986,56.468185,1.1810483,11.379263,5.5272975,61.6,5.840963,3.9674466,304.8203,64.428375,42.397194,78.7,286.9,162.72221,57.912716,61.22904,305.9,302.0,37.499046,55.7,4.272635,91.313805,6.180061,55.5,7.3923364,63.866634,16.731518,155.6878,300.2,18.75212,8.723296,109.65896,200.0,63.397423,58.09074,Equipment1,2018-01-30 02:07:00
59.86589,39.7879,56.463097,1.1810483,11.336232,5.4933877,61.5,5.840963,3.9674466,304.8844,64.438545,42.33234,78.7,286.9,162.7947,57.917805,61.223953,305.9,302.2,37.499046,55.7,4.306545,90.92851,6.2054935,55.4,7.290607,63.828487,16.823072,155.69925,300.1,18.175653,8.977619,109.689476,200.0,63.397423,58.08057,Equipment1,2018-01-30 02:08:00
59.8608,39.75738,56.452927,1.1810483,11.3820095,5.451,61.7,5.807053,3.9335368,305.26895,64.438545,42.32471,78.6,286.9,163.04265,57.917805,61.223953,305.8,302.0,37.499046,55.7,4.306545,91.27566,6.256358,55.7,7.3584266,63.866634,16.811626,155.74121,300.4,18.48084,8.748729,110.128174,200.0,63.397423,58.070396,Equipment1,2018-01-30 02:09:00
59.85063,39.75738,56.452927,1.1819638,11.345388,5.4933877,61.7,5.8324857,4.0013566,305.53445,64.433464,42.397194,78.6,287.1,163.08461,57.912716,61.21887,305.7,301.8,37.499046,55.8,4.272635,91.565575,6.273313,55.7,7.4940658,63.881897,16.842146,155.69925,300.4,18.6843,9.189556,109.78485,200.0,63.397423,58.065308,Equipment1,2018-01-30 02:10:00
59.840458,39.826046,56.45801,1.1810483,11.436942,5.451,61.9,5.9087825,3.9335368,304.34424,64.428375,42.408638,78.6,286.9,162.9511,57.902546,61.21378,305.7,301.8,37.472343,55.7,4.306545,91.1078,6.3411326,55.9,7.3923364,63.881897,17.002365,155.68399,300.6,18.379112,8.87589,109.44152,200.0,63.397423,58.070396,Equipment1,2018-01-30 02:11:00
