Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8,Signal9,Signal10,Signal11,Signal12,Signal13,Signal14,Signal15,Signal16,Signal17,Signal18,Signal19,Signal20,Signal21,Signal22,Signal23,Signal24,Signal25,Signal26,Signal27,Signal28,Signal29,Signal30,Signal31,Signal32,Signal33,Signal34,Signal35,Signal36,Signal37,Signal38,Signal39,Signal40,Signal41,Signal42,Signal43,entity,timestamp
61.14257,43.02281,57.75504,1.295491,11.752804,6.7395725,58.3,0.0339098,3.4927094,305.3422,65.63385,45.9144,78.1,287.1,169.9855,59.458977,62.459946,304.2,300.8,40.398262,55.8,4.3404546,94.663155,10.766361,52.2,7.799254,64.67918,23.434042,162.47806,295.9,15.462869,12.444897,111.287865,200.0,63.38598,59.255524,68.5,5.5612073,79.3,63.0,0.0,2.3318837,305.6,Equipment1,2018-03-13 17:04:00
61.12731,43.144886,57.81608,1.2945755,11.923095,6.7310953,59.3,0.04238725,3.5266192,302.97092,65.6135,45.895325,77.6,287.2,168.92119,59.4132,62.444687,303.8,299.9,40.356297,55.9,4.442184,94.51057,10.300101,52.9,8.680909,64.69825,23.918516,162.17288,296.9,14.954222,11.961682,110.81865,200.0,63.382164,59.265697,68.2,5.425568,78.3,62.3,0.0,2.399634,304.9,Equipment1,2018-03-13 17:05:00
61.122227,43.240253,57.82625,1.2927443,11.566949,6.7141404,57.0,0.0339098,3.4927094,306.86197,65.60333,46.047913,78.8,287.2,167.97894,59.408115,62.434513,304.9,301.6,40.432594,55.9,4.3404546,95.494774,10.037301,51.1,7.121058,64.694435,23.769741,161.95163,294.4,14.513394,11.842998,112.413216,200.0,63.397423,59.280956,69.1,5.5272975,79.9,63.9,0.0,2.2357519,306.4,Equipment1,2018-03-13 17:06:00
61.132397,43.167774,57.841507,1.2945755,11.777523,6.7734823,58.6,0.0339098,3.5266192,305.0309,65.62367,45.895325,77.9,287.2,168.42526,59.42846,62.44977,304.0,300.6,40.497444,55.9,4.3743644,95.68551,10.512038,52.4,8.002713,64.686806,23.743038,162.18051,296.2,15.25941,12.021024,112.5391,200.0,63.389793,59.291126,68.3,5.629027,78.9,62.8,0.0,2.3465323,305.4,Equipment1,2018-03-13 17:07:00
61.117138,43.217365,57.856766,1.2936599,11.889219,6.765005,58.8,0.0339098,3.5266192,303.87732,65.61859,45.89914,78.0,287.1,167.81491,59.403027,62.439598,304.1,300.4,40.482185,55.8,4.3743644,95.20485,10.147508,52.5,8.240082,64.69825,23.876554,162.047,296.4,14.920312,11.826043,111.77615,200.0,63.38598,59.291126,68.5,5.459478,78.7,62.6,0.0,2.3685055,305.3,Equipment1,2018-03-13 17:08:00
61.122227,43.224995,57.846596,1.2936599,11.56878,6.74805,57.3,0.0339098,3.6283486,307.23737,65.6135,45.93347,78.5,287.3,167.68521,59.4132,62.439598,304.6,301.5,40.50126,55.9,4.3404546,95.81903,9.80841,51.3,7.256697,64.68299,23.689632,161.9707,294.7,14.445575,12.071889,113.008316,200.0,63.321125,59.296215,68.9,5.595117,79.8,63.7,0.0,2.2540627,306.3,Equipment1,2018-03-13 17:09:00
61.122227,43.251698,57.86694,1.2945755,11.824216,6.8328247,58.8,0.0339098,3.560529,304.56396,65.6135,45.89151,77.7,287.3,168.03616,59.408115,62.439598,303.9,300.2,40.50126,55.9,4.3743644,95.51385,10.300101,52.5,8.273992,64.6067,23.884184,162.12329,296.4,15.089861,11.978637,112.199585,200.0,63.38598,59.3013,68.2,5.5272975,78.6,62.5,0.0,2.3657587,305.2,Equipment1,2018-03-13 17:10:00
61.112053,43.297474,57.87203,1.2927443,11.650263,6.7565274,57.3,0.04238725,3.5944388,305.9373,65.60841,45.922028,78.7,287.0,167.54025,59.403027,62.439598,304.9,301.5,40.505074,55.7,4.3404546,95.48333,10.647677,51.3,7.3923364,64.69825,23.838408,161.99359,294.7,14.445575,11.664971,112.550545,200.0,63.397423,59.3013,69.1,5.4933877,79.8,63.7,0.0,2.2641337,306.2,Equipment1,2018-03-13 17:11:00
61.122227,43.21355,57.86694,1.2945755,11.698787,6.765005,58.1,0.0339098,3.5266192,305.8549,65.6135,45.86099,78.0,287.3,168.08575,59.42846,62.444687,304.2,300.8,40.55848,55.9,4.3404546,96.00214,10.486606,52.0,7.934893,64.644844,23.769741,162.21103,295.7,15.089861,12.063412,113.17998,200.0,63.344013,59.306385,68.5,5.5612073,79.2,63.0,0.0,2.3181505,305.6,Equipment1,2018-03-13 17:12:00
61.12731,43.29366,57.887287,1.2936599,11.733578,6.81587,57.7,0.0339098,3.5266192,304.6189,65.6135,45.910583,78.5,287.1,167.9141,59.408115,62.439598,304.7,301.1,40.497444,55.7,4.3743644,95.4757,10.791794,51.7,7.7314343,64.694435,23.941406,162.13855,295.3,14.784673,11.783655,112.35981,200.0,63.382164,59.306385,68.9,5.5272975,79.4,63.3,0.0,2.2998397,305.9,Equipment1,2018-03-13 17:13:00
61.12731,43.232624,57.8822,1.2945755,11.6063175,6.841302,57.6,0.0339098,3.560529,306.44998,65.61859,45.925842,78.3,287.3,168.10483,59.438633,62.444687,304.5,301.2,40.512703,56.0,4.306545,95.7084,10.478128,51.7,7.460156,64.60288,23.830778,162.19577,295.2,14.750763,12.122753,113.21431,200.0,63.397423,59.306385,68.7,5.5272975,79.5,63.4,0.0,2.2842755,305.9,Equipment1,2018-03-13 17:14:00
61.132397,43.186848,57.897457,1.295491,11.743649,6.824347,58.3,0.0339098,3.560529,304.59143,65.62876,45.895325,78.0,287.2,168.18875,59.433548,62.44977,304.2,300.7,40.497444,55.9,4.3743644,95.23537,10.43574,52.2,7.9009833,64.637215,24.128328,162.21103,295.9,15.089861,12.012547,112.40559,200.0,63.397423,59.31656,68.5,5.5272975,79.0,62.9,0.0,2.3318837,305.5,Equipment1,2018-03-13 17:15:00
61.137486,43.240253,57.902546,1.2936599,11.609064,6.858257,57.2,0.0339098,3.560529,306.14786,65.63385,45.979248,78.7,287.1,167.94843,59.438633,62.444687,304.9,301.6,40.497444,55.8,4.3743644,95.44518,10.461173,51.3,7.154968,64.686806,24.040588,162.08896,294.6,14.377755,12.199051,112.844284,200.0,63.39361,59.321648,69.1,5.5272975,79.8,63.7,0.0,2.2586405,306.3,Equipment1,2018-03-13 17:16:00
61.14257,43.17159,57.90763,1.295491,11.665828,6.7734823,57.9,0.0339098,3.5266192,305.4246,65.63893,45.90677,78.1,287.3,168.38712,59.448807,62.454857,304.3,300.9,40.497444,55.9,4.3404546,95.479515,10.596812,51.9,7.5279756,64.637215,24.143587,162.29877,295.5,14.818583,12.148186,112.73365,200.0,63.359272,59.326733,68.6,5.5612073,79.3,63.1,0.0,2.3053331,305.7,Equipment1,2018-03-13 17:17:00
61.137486,43.224995,57.90763,1.2945755,11.707942,6.74805,57.8,0.0339098,3.5266192,304.62805,65.64402,45.90677,78.3,287.1,168.07431,59.433548,62.454857,304.5,301.1,40.497444,55.7,4.3743644,95.12474,10.325534,51.8,7.5618854,64.61433,24.2504,162.22247,295.3,14.547304,12.046456,112.249176,200.0,63.336384,59.326733,68.8,5.5612073,79.4,63.2,0.0,2.2989242,305.8,Equipment1,2018-03-13 17:18:00
61.132397,43.217365,57.897457,1.295491,11.620966,6.78196,57.6,0.0339098,3.560529,306.26688,65.64402,45.952545,78.4,287.2,168.23834,59.45389,62.454857,304.5,301.2,40.50889,55.9,4.3404546,95.49859,10.512038,51.6,7.3584266,64.60288,24.155031,162.2301,295.1,14.9881315,12.063412,113.09987,200.0,63.355457,59.326733,68.8,5.5272975,79.6,63.4,0.0,2.28336,306.0,Equipment1,2018-03-13 17:19:00
61.14257,43.209736,57.912716,1.295491,11.692378,6.78196,57.9,0.0339098,3.5266192,305.06754,65.64402,45.90677,78.2,287.2,168.44815,59.45389,62.470116,304.4,300.9,40.497444,55.9,4.3743644,95.10948,10.673109,51.9,7.5618854,64.59907,24.216068,162.29877,295.5,14.852492,12.021024,112.57725,200.0,63.38598,59.336906,68.7,5.5612073,79.3,63.1,0.0,2.3080797,305.7,Equipment1,2018-03-13 17:20:00
61.14766,43.251698,57.92289,1.2945755,11.753719,6.790437,58.2,0.0339098,3.5266192,304.7196,65.64402,45.918213,78.1,287.2,168.1735,59.448807,62.46503,304.3,300.8,40.497444,55.8,4.3743644,95.04082,10.342489,52.1,7.6975245,64.59907,24.231327,162.27206,295.8,14.9881315,12.037979,112.39796,200.0,63.382164,59.331818,68.6,5.5272975,79.1,62.9,0.0,2.3282216,305.6,Equipment1,2018-03-13 17:21:00
61.14766,43.297474,57.912716,1.295491,11.583428,6.8328247,57.3,0.0339098,3.5266192,306.42252,65.65419,45.990692,78.4,287.3,168.1239,59.46915,62.459946,304.7,301.4,40.55085,55.9,4.3404546,95.3193,10.554425,51.4,7.154968,64.59907,24.242771,162.21866,294.8,14.411665,12.071889,113.008316,200.0,63.38598,59.336906,69.0,5.5272975,79.7,63.7,0.0,2.2586405,306.2,Equipment1,2018-03-13 17:22:00
61.152744,43.224995,57.933064,1.2964065,11.685969,6.7734823,57.9,0.0339098,3.5266192,305.41544,65.65928,46.040283,78.1,287.2,168.41382,59.479324,62.475204,304.3,300.9,40.57374,55.9,4.3404546,95.1133,10.57138,51.9,7.595795,64.59907,24.433508,162.3331,295.5,15.1576805,12.241438,112.61921,200.0,63.382164,59.347076,68.6,5.595117,79.3,63.1,0.0,2.3071642,305.7,Equipment1,2018-03-13 17:23:00
61.152744,43.266956,57.933064,1.295491,11.623713,6.765005,57.4,0.0339098,3.4927094,305.76334,65.65928,46.059357,78.6,287.1,168.23834,59.47424,62.475204,304.7,301.4,40.55085,55.8,4.3404546,95.03319,10.427263,51.4,7.290607,64.61051,24.525063,162.2568,294.8,14.479485,12.021024,112.50858,200.0,63.355457,59.347076,69.0,5.5272975,79.8,63.6,0.0,2.2687113,306.2,Equipment1,2018-03-13 17:24:00
61.168003,43.19829,57.92798,1.2964065,11.530327,6.8328247,57.0,0.0339098,3.560529,306.29434,65.66437,46.108948,78.6,287.2,168.63509,59.48441,62.48029,304.8,301.6,40.596626,55.9,4.3743644,95.208664,10.757884,51.1,7.0193286,64.59907,24.509804,162.42465,294.5,14.038657,12.122753,113.03502,200.0,63.39361,59.352165,69.0,5.5272975,79.9,63.7,0.0,2.2467384,306.3,Equipment1,2018-03-13 17:25:00
61.162918,43.247883,57.943237,1.295491,11.603571,6.81587,57.5,0.0339098,3.5266192,304.8844,65.67454,46.03647,78.4,287.2,168.94789,59.48441,62.475204,304.5,301.2,40.569923,55.9,4.3404546,94.88823,10.512038,51.5,7.3923364,64.6067,24.662394,162.49713,295.0,14.818583,12.071889,112.64591,200.0,63.39361,59.35725,68.7,5.595117,79.6,63.3,0.0,2.2787824,305.9,Equipment1,2018-03-13 17:26:00
61.15783,43.297474,57.953407,1.295491,11.663081,6.81587,57.8,0.0339098,3.4927094,304.59143,65.66437,46.089874,78.2,287.2,168.79912,59.4895,62.48029,304.3,301.0,40.54322,55.9,4.3404546,94.96071,10.656155,51.8,7.460156,64.6067,24.692913,162.43228,295.4,14.716853,12.216005,112.56962,200.0,63.38598,59.35725,68.7,5.5272975,79.3,63.2,0.0,2.3007553,305.8,Equipment1,2018-03-13 17:27:00
61.162918,43.39666,57.958496,1.295491,11.57702,6.765005,57.0,0.0339098,3.5266192,305.84573,65.67454,46.097504,78.6,287.1,168.60838,59.49967,62.48538,304.8,301.6,40.56611,55.7,4.306545,95.12474,10.317057,51.2,7.0532384,64.61051,24.525063,162.39032,294.5,14.411665,12.3092575,112.836655,200.0,63.370716,59.362335,69.1,5.5272975,79.9,63.9,0.0,2.249485,306.5,Equipment1,2018-03-13 17:28:00
61.18326,43.34325,57.943237,1.2964065,11.540399,6.807392,57.0,0.04238725,3.560529,306.21194,65.67454,46.097504,78.6,287.2,169.0547,59.509842,62.48538,304.8,301.6,40.59281,55.8,4.3404546,95.1133,10.50356,51.1,7.121058,64.59144,24.559395,162.54674,294.5,14.004747,12.40251,112.901505,200.0,63.370716,59.377598,69.0,5.4933877,79.9,63.8,0.0,2.249485,306.4,Equipment1,2018-03-13 17:29:00
61.18326,43.19829,57.953407,1.2964065,11.562371,6.790437,57.2,0.0339098,3.4927094,305.2415,65.67963,46.135654,78.4,287.2,169.19966,59.514927,62.49555,304.6,301.3,40.59281,55.9,4.306545,94.91493,10.630722,51.4,7.1888776,64.57618,24.860762,162.58107,294.8,14.276026,11.919294,112.615395,200.0,63.397423,59.367424,68.8,5.4933877,79.7,63.6,0.0,2.2641337,306.1,Equipment1,2018-03-13 17:30:00
61.18326,43.26314,57.96358,1.295491,11.632868,6.7734823,57.5,0.0339098,3.4587996,304.76538,65.67454,46.025024,78.3,287.1,169.16533,59.514927,62.500637,304.5,301.2,40.569923,55.8,4.306545,94.876785,10.656155,51.6,7.3923364,64.59907,24.856947,162.55437,295.0,14.784673,12.30078,112.550545,200.0,63.397423,59.377598,68.8,5.5612073,79.5,63.4,0.0,2.287022,306.0,Equipment1,2018-03-13 17:31:00
61.18326,43.297474,57.968666,1.295491,11.586175,6.6971855,57.3,0.0339098,3.4587996,305.5253,65.67963,46.10132,78.4,287.2,168.99748,59.520016,62.500637,304.6,301.4,40.596626,55.9,4.306545,95.02174,10.444219,51.4,7.324517,64.59907,24.807354,162.4895,294.9,14.242116,12.080366,112.75273,200.0,63.397423,59.37251,68.9,5.5272975,79.7,63.6,0.0,2.2659647,306.2,Equipment1,2018-03-13 17:32:00
61.18835,43.282215,57.96358,1.295491,11.550469,6.637843,57.1,0.0339098,3.4927094,305.88235,65.67454,46.108948,78.5,287.2,169.00511,59.514927,62.505722,304.7,301.5,40.520332,55.9,4.306545,95.02174,10.613768,51.2,7.1888776,64.59907,24.765392,162.52766,294.6,14.513394,12.326212,112.722206,200.0,63.405052,59.377598,69.0,5.5612073,79.8,63.7,0.0,2.2540627,306.3,Equipment1,2018-03-13 17:33:00
61.18835,43.282215,57.96358,1.295491,11.563287,6.7141404,57.1,0.0339098,3.4248898,305.5253,65.684715,46.13947,78.5,287.1,169.15388,59.53019,62.510807,304.7,301.5,40.57374,55.8,4.3404546,94.92638,10.545948,51.2,7.3584266,64.59907,24.856947,162.5887,294.6,14.343845,12.4364195,112.70313,200.0,63.397423,59.377598,69.0,5.5612073,79.8,63.7,0.0,2.2586405,306.3,Equipment1,2018-03-13 17:34:00
61.18835,43.209736,57.973755,1.2964065,11.638361,6.765005,57.6,0.0339098,3.4248898,304.81116,65.6898,46.055542,78.3,287.2,169.14626,59.5251,62.515896,304.4,301.0,40.516518,55.8,4.3404546,94.96071,10.630722,51.6,7.5279756,64.59907,24.872206,162.54674,295.2,14.615124,12.461851,112.66117,200.0,63.38598,59.377598,68.7,5.5272975,79.4,63.3,0.0,2.2943466,305.9,Equipment1,2018-03-13 17:35:00
61.193436,43.190662,57.968666,1.295491,11.571527,6.841302,57.2,0.0339098,3.4587996,305.55276,65.694885,46.124207,78.5,287.1,169.03181,59.53019,62.515896,304.6,301.4,40.531776,55.8,4.306545,94.94545,10.393353,51.3,7.2227874,64.59907,24.799725,162.46661,294.7,14.716853,12.004069,112.764175,200.0,63.397423,59.382683,68.9,5.5272975,79.8,63.7,0.0,2.2586405,306.2,Equipment1,2018-03-13 17:36:00
61.19852,43.282215,57.968666,1.2964065,11.635614,6.765005,57.6,0.0339098,3.4927094,305.12247,65.694885,45.99832,78.3,287.2,169.0547,59.53019,62.515896,304.4,301.1,40.554665,55.9,4.3404546,94.96071,10.410309,51.7,7.4940658,64.59907,24.898909,162.52766,295.2,14.513394,12.3516445,112.65354,200.0,63.389793,59.382683,68.8,5.595117,79.4,63.3,0.0,2.289769,305.9,Equipment1,2018-03-13 17:37:00
61.19852,43.35088,57.968666,1.295491,11.594416,6.78196,57.2,0.0339098,3.4587996,305.57108,65.6898,46.044098,78.5,287.1,168.77623,59.5251,62.505722,304.7,301.4,40.554665,55.8,4.306545,95.078964,10.673109,51.3,7.290607,64.59907,24.750134,162.44754,294.8,14.242116,12.046456,112.79469,200.0,63.389793,59.382683,69.0,5.5272975,79.7,63.7,0.0,2.2650492,306.2,Equipment1,2018-03-13 17:38:00
61.193436,43.331806,57.973755,1.2964065,11.618219,6.858257,57.5,0.0339098,3.4587996,305.2598,65.699974,46.051727,78.2,287.2,168.93645,59.535275,62.510807,304.4,301.1,40.55848,55.8,4.306545,95.16289,10.300101,51.6,7.4940658,64.59907,24.811169,162.5353,295.1,14.649034,11.817565,112.84047,200.0,63.370716,59.382683,68.8,5.5612073,79.5,63.4,0.0,2.285191,305.9,Equipment1,2018-03-13 17:39:00
61.19852,43.39666,57.989014,1.295491,11.640192,6.798915,57.5,0.04238725,3.4587996,305.21402,65.699974,46.097504,78.3,287.2,168.77623,59.5251,62.510807,304.5,301.1,40.547035,55.9,4.3404546,95.11711,10.868091,51.6,7.426246,64.59907,24.79591,162.45898,295.1,14.750763,11.826043,112.664986,200.0,63.389793,59.387768,68.8,5.5612073,79.5,63.4,0.0,2.28336,306.0,Equipment1,2018-03-13 17:40:00
61.193436,43.316547,57.97884,1.2964065,11.627375,6.798915,57.5,0.0339098,3.4587996,305.48868,65.6898,46.097504,78.3,287.2,168.7686,59.53019,62.515896,304.5,301.2,40.596626,55.9,4.3404546,95.15526,10.189895,51.6,7.324517,64.59907,24.799725,162.48187,295.1,14.750763,12.0973215,112.93965,200.0,63.382164,59.387768,68.7,5.5612073,79.5,63.3,0.0,2.285191,305.9,Equipment1,2018-03-13 17:41:00
61.193436,43.316547,57.973755,1.295491,11.622797,6.765005,57.4,0.0339098,3.4927094,305.28726,65.694885,46.040283,78.4,287.1,168.69994,59.5251,62.515896,304.6,301.3,40.562294,55.8,4.3404546,95.14,10.46965,51.5,7.256697,64.59907,24.711987,162.45135,295.0,14.276026,12.317735,112.76799,200.0,63.39361,59.382683,68.9,5.4933877,79.6,63.5,0.0,2.2778668,306.0,Equipment1,2018-03-13 17:42:00
61.19852,43.39666,57.973755,1.2964065,11.618219,6.9006443,57.4,0.0339098,3.5266192,305.48868,65.694885,46.017395,78.5,287.2,168.76097,59.5251,62.510807,304.6,301.3,40.596626,55.9,4.3404546,95.18196,10.757884,51.4,7.290607,64.59907,24.65095,162.45517,295.0,14.513394,12.054934,112.966354,200.0,63.370716,59.387768,68.9,5.459478,79.6,63.5,0.0,2.2751203,306.1,Equipment1,2018-03-13 17:43:00
61.19852,43.312733,57.97884,1.2964065,11.56054,6.78196,57.1,0.0339098,3.4927094,305.6901,65.684715,46.066986,78.5,287.2,168.89449,59.535275,62.515896,304.7,301.5,40.596626,55.8,4.3404546,95.22011,10.596812,51.2,7.1888776,64.59907,24.734875,162.5353,294.6,14.547304,11.885385,113.04646,200.0,63.397423,59.387768,69.0,5.5612073,79.8,63.7,0.0,2.2549782,306.3,Equipment1,2018-03-13 17:44:00
61.20361,43.26314,57.973755,1.2964065,11.569695,6.7734823,57.2,0.0339098,3.5266192,305.47037,65.6898,46.150913,78.4,287.2,169.09285,59.54036,62.52098,304.6,301.4,40.59281,55.8,4.3404546,94.9836,10.342489,51.3,7.121058,64.58381,24.910353,162.59251,294.7,14.377755,12.5635805,112.83284,200.0,63.397423,59.392857,68.9,5.5612073,79.7,63.6,0.0,2.2659647,306.1,Equipment1,2018-03-13 17:45:00
61.208694,43.33562,57.98393,1.297322,11.625544,6.7226176,57.5,0.0339098,3.4248898,304.93933,65.694885,46.07843,78.3,287.1,169.05089,59.535275,62.52098,304.4,301.1,40.531776,55.8,4.3404546,94.71656,10.105121,51.6,7.290607,64.579994,24.959946,162.57344,295.1,14.513394,12.33469,112.5124,200.0,63.397423,59.387768,68.7,5.4933877,79.4,63.3,0.0,2.2879376,305.9,Equipment1,2018-03-13 17:46:00
61.20361,43.20592,57.989014,1.2964065,11.586175,6.824347,57.2,0.04238725,3.4248898,305.47037,65.694885,46.108948,78.5,287.1,168.92119,59.53019,62.52098,304.6,301.4,40.497444,55.8,4.3404546,94.54871,10.800271,51.3,7.121058,64.579994,24.959946,162.5124,294.8,14.479485,12.182096,112.59251,200.0,63.363087,59.392857,68.9,5.5272975,79.7,63.5,0.0,2.2677958,306.1,Equipment1,2018-03-13 17:47:00
61.208694,43.251698,57.98393,1.2964065,11.583428,6.790437,57.2,0.0339098,3.4587996,305.49783,65.694885,46.108948,78.5,287.1,168.91356,59.535275,62.52098,304.7,301.4,40.497444,55.8,4.3404546,94.56397,10.53747,51.3,7.121058,64.56855,24.990463,162.562,294.7,14.377755,12.012547,112.664986,200.0,63.389793,59.387768,68.9,5.5612073,79.7,63.6,0.0,2.2632182,306.2,Equipment1,2018-03-13 17:48:00
61.208694,43.30129,57.973755,1.297322,11.56878,6.8328247,57.2,0.0339098,3.4927094,305.61685,65.694885,46.18143,78.5,287.2,169.1043,59.54545,62.515896,304.6,301.4,40.50889,55.9,4.3743644,94.735634,10.715497,51.3,7.154968,64.59907,24.998093,162.59633,294.7,14.276026,12.004069,112.87099,200.0,63.370716,59.387768,68.9,5.5272975,79.7,63.6,0.0,2.2623026,306.2,Equipment1,2018-03-13 17:49:00
61.21378,43.29366,57.97884,1.297322,11.611811,6.798915,57.4,0.0339098,3.4248898,305.22318,65.694885,46.112762,78.3,287.2,169.16533,59.535275,62.52098,304.5,301.2,40.497444,55.9,4.3743644,94.74708,10.622245,51.5,7.3584266,64.59907,24.998093,162.59633,295.0,14.649034,12.182096,112.63828,200.0,63.382164,59.382683,68.8,5.5612073,79.5,63.4,0.0,2.279698,306.0,Equipment1,2018-03-13 17:50:00
61.20361,43.29366,57.98393,1.2964065,11.631037,6.798915,57.4,0.0339098,3.39098,305.18655,65.694885,46.0708,78.4,287.2,168.9746,59.53019,62.52098,304.6,301.2,40.497444,55.8,4.306545,94.762344,10.461173,51.4,7.154968,64.58381,24.940872,162.54292,294.9,14.750763,12.216005,112.57725,200.0,63.382164,59.382683,68.8,5.595117,79.6,63.4,0.0,2.2787824,306.0,Equipment1,2018-03-13 17:51:00
61.20361,43.28603,57.97884,1.297322,11.614557,6.8497796,57.5,0.0339098,3.4248898,305.43375,65.6898,46.143284,78.3,287.2,168.8983,59.5251,62.515896,304.5,301.2,40.512703,55.9,4.3404546,94.892044,10.757884,51.5,7.2227874,64.59144,24.895094,162.52385,295.0,14.581214,12.249915,112.745094,200.0,63.37835,59.382683,68.7,5.5612073,79.5,63.3,0.0,2.2861066,305.9,Equipment1,2018-03-13 17:52:00
61.19852,43.28603,57.98393,1.2964065,11.579766,6.8836894,57.2,0.04238725,3.4248898,305.47952,65.684715,46.03647,78.5,287.2,168.92882,59.535275,62.510807,304.7,301.4,40.524147,55.9,4.3743644,94.8806,10.50356,51.3,7.121058,64.58762,24.898909,162.47806,294.7,14.411665,12.377077,112.84047,200.0,63.351643,59.382683,69.0,5.5612073,79.8,63.6,0.0,2.2604716,306.2,Equipment1,2018-03-13 17:53:00
61.20361,43.297474,57.973755,1.297322,11.637445,6.8836894,57.6,0.0339098,3.39098,305.1591,65.67454,46.032654,78.3,287.2,169.00511,59.535275,62.510807,304.5,301.1,40.520332,55.9,4.3404546,94.7776,10.50356,51.6,7.3923364,64.58762,24.93324,162.57726,295.1,14.784673,12.012547,112.672615,200.0,63.389793,59.377598,68.8,5.5612073,79.5,63.3,0.0,2.289769,305.9,Equipment1,2018-03-13 17:54:00
61.19852,43.347065,57.97884,1.297322,11.652094,6.807392,57.5,0.0339098,3.39098,305.18655,65.684715,46.01358,78.4,287.1,168.7953,59.5251,62.510807,304.6,301.2,40.486,55.8,4.306545,94.78905,10.783317,51.5,7.2227874,64.59144,24.921797,162.50859,295.1,14.479485,12.037979,112.493324,200.0,63.397423,59.377598,68.9,5.595117,79.5,63.3,0.0,2.2888532,305.9,Equipment1,2018-03-13 17:55:00
61.19852,43.259327,57.968666,1.297322,11.579766,6.841302,57.3,0.0339098,3.4248898,305.91898,65.684715,46.07843,78.5,287.2,168.81056,59.5251,62.510807,304.6,301.4,40.54322,55.9,4.3404546,94.884415,10.452696,51.4,7.256697,64.59525,24.864576,162.49713,294.8,14.750763,11.885385,112.80614,200.0,63.397423,59.377598,68.8,5.5612073,79.8,63.6,0.0,2.2659647,306.1,Equipment1,2018-03-13 17:56:00
61.193436,43.331806,57.973755,1.297322,11.64477,6.841302,57.6,0.0339098,3.39098,305.28726,65.684715,46.017395,78.4,287.3,168.89449,59.514927,62.515896,304.5,301.1,40.539406,55.9,4.3404546,94.83864,10.554425,51.6,7.324517,64.59907,24.887465,162.55437,295.2,14.920312,12.317735,112.64591,200.0,63.397423,59.37251,68.8,5.5612073,79.5,63.3,0.0,2.2916,305.9,Equipment1,2018-03-13 17:57:00
61.193436,43.34325,57.96358,1.297322,11.620966,6.841302,57.4,0.0339098,3.39098,305.31473,65.67963,46.09369,78.4,287.2,168.74953,59.520016,62.515896,304.6,301.3,40.497444,55.9,4.3404546,94.728004,11.283486,51.4,7.087148,64.59144,24.906538,162.49713,294.9,14.547304,12.589013,112.45899,200.0,63.347828,59.37251,68.8,5.5272975,79.6,63.4,0.0,2.2787824,306.0,Equipment1,2018-03-13 17:58:00
61.193436,43.308918,57.96358,1.297322,11.591668,6.9091215,57.3,0.0339098,3.39098,305.68094,65.684715,46.051727,78.5,287.2,168.7953,59.520016,62.510807,304.6,301.4,40.520332,55.9,4.3404546,94.78142,10.605289,51.4,7.1888776,64.58762,24.898909,162.47424,294.8,14.547304,12.6483555,112.70695,200.0,63.382164,59.37251,68.9,5.595117,79.7,63.5,0.0,2.2696269,306.1,Equipment1,2018-03-13 17:59:00
61.20361,43.289845,57.968666,1.297322,11.653009,6.807392,57.6,0.0339098,3.39098,305.06754,65.684715,46.055542,78.3,287.2,168.82582,59.53019,62.510807,304.5,301.0,40.50126,55.9,4.3404546,94.720375,10.715497,51.6,7.426246,64.59907,24.845503,162.49332,295.2,14.954222,12.122753,112.607765,200.0,63.370716,59.377598,68.8,5.5612073,79.4,63.2,0.0,2.2961776,305.8,Equipment1,2018-03-13 18:00:00
61.19852,43.202106,57.973755,1.297322,11.584344,6.78196,57.3,0.0339098,3.39098,305.61685,65.6898,46.10132,78.4,287.2,168.73045,59.520016,62.505722,304.6,301.4,40.531776,55.9,4.3404546,94.68223,10.401831,51.3,7.0532384,64.59144,24.898909,162.50478,294.8,14.547304,12.377077,112.6688,200.0,63.328754,59.37251,68.8,5.4933877,79.7,63.5,0.0,2.2677958,306.1,Equipment1,2018-03-13 18:01:00
61.20361,43.316547,57.973755,1.2982376,11.631952,6.8497796,57.5,0.0339098,3.39098,305.22318,65.705055,46.059357,78.4,287.2,168.80293,59.520016,62.510807,304.5,301.2,40.524147,55.9,4.3743644,94.54871,10.461173,51.6,7.121058,64.557106,24.898909,162.50096,295.1,14.649034,12.131231,112.493324,200.0,63.31731,59.382683,68.7,5.629027,79.5,63.3,0.0,2.2888532,305.9,Equipment1,2018-03-13 18:02:00
61.19852,43.39666,57.973755,1.2982376,11.652094,6.858257,57.6,0.0339098,3.4248898,305.23233,65.699974,46.0708,78.3,287.2,168.74953,59.520016,62.505722,304.5,301.1,40.497444,55.9,4.3404546,94.42283,10.995253,51.6,7.1888776,64.58762,24.910353,162.4895,295.2,14.784673,12.0973215,112.34455,200.0,63.282978,59.387768,68.7,5.5612073,79.4,63.2,0.0,2.2970932,305.8,Equipment1,2018-03-13 18:03:00
61.20361,43.369953,57.97884,1.297322,11.590753,6.8921666,57.2,0.0339098,3.4248898,305.6901,65.699974,46.128025,78.5,287.2,168.73427,59.535275,62.510807,304.8,301.5,40.53559,55.8,4.3404546,94.36942,10.605289,51.3,7.0193286,64.59144,24.921797,162.53148,294.7,14.513394,12.546626,112.52766,200.0,63.2372,59.387768,69.0,5.5612073,79.8,63.6,0.0,2.2641337,306.2,Equipment1,2018-03-13 18:04:00
