Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7,Signal8,Signal9,Signal10,Signal11,Signal12,Signal13,Signal14,Signal15,Signal16,Signal17,Signal18,Signal19,Signal20,Signal21,Signal22,Signal23,Signal24,Signal25,Signal26,entity,timestamp
59.052067,37.36553,54.021633,1.3449302,11.707942,5.3747034,0.0,7.8585963,3.051882,305.0126,63.92991,40.14649,78.7,286.3,161.83719,56.961563,60.21685,305.1,300.9,34.7982,53.5,4.272635,65.37728,8.350288,52.8,8.714819,Equipment1,2018-08-07 01:31:00
59.057156,37.281605,54.026722,1.3440146,11.897459,5.3238387,0.0,7.782299,3.0179722,304.56396,63.945168,40.135044,78.5,286.2,161.90967,56.946304,60.21685,304.9,300.3,34.7982,53.5,4.272635,65.396355,8.282469,53.5,8.680909,Equipment1,2018-08-07 01:32:00
59.052067,37.35027,53.991116,1.3440146,11.913939,5.332316,0.0,7.6890473,2.9840624,304.93018,63.945168,40.108337,78.4,286.1,161.69604,56.94122,60.21176,304.8,300.3,34.7982,53.5,4.306545,65.388725,8.053577,53.6,8.816548,Equipment1,2018-08-07 01:33:00
59.04698,37.39605,54.00129,1.3440146,11.824216,5.332316,0.0,7.7907767,2.882333,305.20486,63.945168,40.00534,78.6,286.2,161.44426,56.94122,60.21685,304.9,300.5,34.7982,53.6,4.306545,65.35058,8.14683,53.3,8.51136,Equipment1,2018-08-07 01:34:00
59.04698,37.31975,54.00129,1.3440146,11.814145,5.3407936,0.0,7.7483892,2.9501526,304.8661,63.945168,39.986267,78.6,286.1,161.5549,56.946304,60.21176,305.0,300.7,34.7982,53.4,4.272635,65.35058,7.917938,53.2,8.341811,Equipment1,2018-08-07 01:35:00
59.04698,37.31975,54.00129,1.3440146,11.907531,5.332316,0.0,7.782299,2.9501526,304.68298,63.950256,39.94049,78.3,286.3,161.58542,56.94122,60.21176,304.6,300.1,34.771496,53.6,4.272635,65.37347,8.155307,53.7,8.61309,Equipment1,2018-08-07 01:36:00
59.031723,37.399864,53.97077,1.3440146,12.114443,5.256019,0.0,7.722957,2.9501526,304.57312,63.945168,39.89853,78.2,286.0,161.18486,56.915787,60.20159,304.5,299.8,34.76005,53.5,4.306545,65.331505,8.070533,54.3,8.748729,Equipment1,2018-08-07 01:37:00
59.026634,37.38842,53.960598,1.3440146,11.954223,5.3662257,0.0,7.706002,2.9840624,305.5894,63.940083,39.917603,78.5,286.2,160.73854,56.905613,60.20159,304.8,300.2,34.794384,53.6,4.272635,65.35058,8.223126,53.7,8.54527,Equipment1,2018-08-07 01:38:00
59.036808,37.346455,53.98603,1.3430991,11.85626,5.315361,0.0,7.706002,3.0179722,304.9668,63.950256,39.929047,78.4,286.1,160.83391,56.92087,60.21176,304.7,300.4,34.809643,53.5,4.272635,65.3048,7.7483892,53.5,8.714819,Equipment1,2018-08-07 01:39:00
59.026634,37.224384,53.975857,1.3430991,11.880064,5.306884,0.0,7.7907767,3.0857918,305.4246,63.95534,39.936676,78.5,286.2,160.87206,56.92087,60.206676,304.9,300.3,34.7982,53.7,4.272635,65.247574,8.002713,53.4,8.54527,Equipment1,2018-08-07 01:40:00
59.02155,37.27016,53.991116,1.3430991,11.953307,5.306884,0.0,7.722957,3.1875212,304.68298,63.945168,39.94812,78.3,286.1,160.91402,56.92596,60.206676,304.7,300.1,34.7982,53.6,4.272635,65.224686,8.206172,53.8,8.61309,Equipment1,2018-08-07 01:41:00
59.031723,37.346455,53.98603,1.3430991,11.957885,5.332316,0.0,7.773822,3.1536114,304.91187,63.940083,39.951935,78.4,286.0,160.81865,56.915787,60.20159,304.7,300.1,34.7982,53.5,4.238725,65.27047,8.07901,53.9,8.57918,Equipment1,2018-08-07 01:42:00
59.031723,37.354084,53.98094,1.3430991,11.850767,5.3238387,0.0,7.765344,3.1197016,305.45206,63.945168,39.94049,78.6,286.1,160.8072,56.92087,60.20159,304.9,300.4,34.809643,53.6,4.272635,65.247574,8.01119,53.4,8.680909,Equipment1,2018-08-07 01:43:00
59.026634,37.281605,53.98094,1.3430991,11.913024,5.3238387,0.0,7.7144794,3.1197016,305.1957,63.945168,40.07019,78.5,286.2,160.9598,56.92087,60.20159,304.9,300.3,34.7982,53.6,4.272635,65.29717,7.892506,53.6,8.47745,Equipment1,2018-08-07 01:44:00
59.031723,37.247272,53.991116,1.3421836,11.825131,5.3238387,0.0,7.739912,3.1197016,305.00345,63.945168,39.967194,78.7,286.1,160.99794,56.92087,60.206676,305.1,300.7,34.7982,53.5,4.272635,65.29717,8.231604,53.2,8.61309,Equipment1,2018-08-07 01:45:00
59.031723,37.083237,54.00129,1.3421836,11.660335,5.3831806,0.0,7.8246865,3.1197016,305.66263,63.945168,40.032043,78.8,286.2,161.429,56.946304,60.206676,305.2,301.1,34.7982,53.6,4.272635,65.30099,8.791116,52.6,8.748729,Equipment1,2018-08-07 01:46:00
59.036808,37.209126,54.021633,1.3421836,11.750973,5.3916583,0.0,7.7483892,3.0857918,304.92102,63.945168,40.02823,78.6,286.3,161.92111,56.961563,60.21176,305.0,300.7,34.7982,53.6,4.306545,65.36584,8.01119,53.0,8.714819,Equipment1,2018-08-07 01:47:00
59.031723,37.273975,54.011463,1.3421836,11.955138,5.3662257,0.0,7.8077316,3.1536114,304.17944,63.950256,40.100708,78.5,286.1,161.72275,56.93613,60.21176,304.8,300.3,34.7982,53.5,4.306545,65.32769,8.240082,53.7,8.646999,Equipment1,2018-08-07 01:48:00
59.02155,37.296864,53.965683,1.3421836,11.881895,5.3407936,0.0,7.892506,3.1536114,305.33304,63.950256,40.039673,78.6,286.2,161.37941,56.92087,60.196503,304.9,300.4,34.7982,53.6,4.306545,65.36965,8.324856,53.5,8.54527,Equipment1,2018-08-07 01:49:00
59.026634,37.312122,53.975857,1.3412681,11.850767,5.315361,0.0,7.8331637,3.2553408,304.9851,63.950256,39.93286,78.5,286.2,161.29549,56.92087,60.191418,304.8,300.3,34.78294,53.6,4.306545,65.30862,7.9772806,53.5,8.57918,Equipment1,2018-08-07 01:50:00
59.016464,37.3579,53.98094,1.3412681,11.840695,5.349271,0.0,7.8246865,3.1875212,304.66467,63.945168,39.967194,78.5,286.1,161.34126,56.92596,60.196503,304.9,300.3,34.7982,53.6,4.306545,65.29717,7.951848,53.4,8.47745,Equipment1,2018-08-07 01:51:00
59.016464,37.2549,53.991116,1.3412681,11.842526,5.3831806,0.0,7.782299,3.0857918,304.5365,63.950256,39.929047,78.5,286.0,161.34126,56.915787,60.191418,304.9,300.6,34.794384,53.5,4.306545,65.29717,7.926416,53.4,8.61309,Equipment1,2018-08-07 01:52:00
59.016464,37.186237,53.98603,1.3412681,11.711604,5.451,0.0,7.8840284,3.051882,305.61685,63.950256,40.081635,78.9,286.1,161.43663,56.92087,60.196503,305.3,301.0,34.7982,53.6,4.306545,65.30862,8.07901,52.7,8.57918,Equipment1,2018-08-07 01:53:00
59.026634,37.281605,53.9962,1.3412681,11.733578,5.4001355,0.0,7.8331637,2.9501526,305.1133,63.95534,40.07782,78.6,286.2,161.88678,56.93613,60.206676,305.0,300.8,34.76005,53.6,4.272635,65.30862,8.214649,53.0,8.680909,Equipment1,2018-08-07 01:54:00
59.016464,37.30068,53.991116,1.3403525,12.092469,5.3747034,61.7,7.7314343,3.051882,303.68506,63.950256,40.03586,77.7,285.8,161.7876,56.905613,60.196503,304.0,299.8,34.706646,53.3,4.408274,65.33532,8.01119,54.9,8.986097,Equipment1,2018-08-07 01:55:00
58.975773,37.537193,54.43363,1.3376058,13.322957,5.798576,63.4,7.8585963,3.1197016,308.22614,63.91465,40.17319,76.7,285.5,160.65462,56.78354,60.21685,302.8,296.9,34.786755,53.2,4.781282,65.30099,7.6890473,59.2,8.918278,Equipment1,2018-08-07 01:56:00
58.945255,37.67834,54.952442,1.3385214,13.127947,5.798576,63.2,7.8585963,3.0179722,305.88235,63.894306,39.95575,76.6,285.9,157.2404,56.666553,60.21685,302.7,296.6,34.763866,53.3,4.747372,65.28954,8.062055,59.0,9.189556,Equipment1,2018-08-07 01:57:00
58.940166,37.62493,55.074516,1.3385214,13.160907,5.7561884,63.1,7.8331637,3.1536114,310.22202,63.87396,39.917603,76.7,286.0,155.85947,56.636036,60.20159,302.9,297.0,34.821087,53.4,4.781282,65.35058,7.773822,59.0,9.969481,Equipment1,2018-08-07 01:58:00
58.924908,37.781338,55.171158,1.3385214,13.078507,5.8324857,63.4,7.9603257,3.0857918,303.8224,63.868874,39.761196,76.0,286.6,154.55864,56.60552,60.17616,302.1,295.5,34.7982,53.7,4.8151917,65.3048,7.7144794,59.4,9.596474,Equipment1,2018-08-07 01:59:00
58.924908,37.899597,55.24745,1.3376058,13.010757,5.6968465,62.6,7.8585963,3.2553408,305.47952,63.853615,39.90616,76.8,285.7,153.3112,56.60043,60.171074,303.0,297.3,34.763866,53.2,4.6795526,65.32006,8.095964,58.6,10.444219,Equipment1,2018-08-07 02:00:00
58.919823,37.899597,55.26271,1.3385214,13.071183,5.815531,63.4,7.892506,3.051882,306.34927,63.8587,39.7879,76.0,286.9,153.41801,56.60552,60.1609,302.2,295.6,34.939346,53.9,4.8491015,65.22087,8.121397,59.4,9.732113,Equipment1,2018-08-07 02:01:00
58.90965,37.899597,55.33392,1.3366903,13.040971,5.807053,62.8,7.8416414,3.1197016,302.4033,63.84344,39.8146,76.5,285.8,152.31555,56.595345,60.150726,302.7,296.8,34.817272,53.3,4.781282,65.266655,7.968803,58.8,9.562564,Equipment1,2018-08-07 02:02:00
58.90965,37.85763,55.32375,1.3376058,13.079423,5.798576,63.4,7.765344,3.051882,306.18448,63.84344,39.86038,76.0,286.7,152.57115,56.59026,60.135468,302.1,295.6,34.96605,53.8,4.8491015,65.26284,7.799254,59.5,8.918278,Equipment1,2018-08-07 02:03:00
58.899475,37.960632,55.359352,1.3366903,13.061112,5.7307563,62.8,7.756867,3.051882,304.4541,63.833267,39.887085,76.5,285.9,152.10956,56.59026,60.125294,302.7,296.8,34.86305,53.4,4.781282,65.30099,7.892506,58.9,8.986097,Equipment1,2018-08-07 02:04:00
58.899475,37.98352,55.359352,1.3376058,13.076676,5.8324857,63.2,7.909461,2.9840624,304.0421,63.838356,39.761196,76.0,286.6,152.224,56.58517,60.12021,302.2,295.6,34.95842,53.7,4.8491015,65.19798,8.223126,59.3,8.240082,Equipment1,2018-08-07 02:05:00
58.899475,38.017853,55.3797,1.3366903,13.063859,5.7138014,62.9,7.799254,3.1197016,306.08377,63.828182,39.826046,76.4,286.1,151.98367,56.59026,60.110035,302.6,296.7,34.946976,53.5,4.8151917,65.28954,7.9603257,58.9,8.646999,Equipment1,2018-08-07 02:06:00
58.89439,37.99115,55.39496,1.3376058,13.062943,5.8748727,62.9,7.8585963,3.0179722,302.9526,63.838356,39.5552,76.3,286.2,151.91882,56.58517,60.110035,302.4,296.1,34.94316,53.5,4.8491015,65.2018,7.765344,59.0,8.443541,Equipment1,2018-08-07 02:07:00
58.899475,38.010223,55.384785,1.3366903,13.096819,5.781621,63.1,7.8501186,3.0857918,306.11124,63.833267,39.745937,76.2,286.4,151.96078,56.58517,60.110035,302.3,296.1,34.969864,53.7,4.8491015,65.247574,8.0451,59.3,8.307901,Equipment1,2018-08-07 02:08:00
58.899475,38.078888,55.415302,1.3366903,13.031816,5.747711,62.7,7.8585963,3.1197016,303.7583,63.84344,39.77264,76.4,286.0,151.59839,56.58517,60.110035,302.5,296.6,34.94316,53.5,4.781282,65.247574,8.087487,58.8,8.61309,Equipment1,2018-08-07 02:09:00
58.904564,38.029297,55.400043,1.3366903,13.068437,5.7392335,62.8,7.8670735,3.1197016,305.99222,63.84344,39.806973,76.4,286.1,151.9379,56.595345,60.10495,302.6,296.4,34.992752,53.6,4.781282,65.259026,7.934893,58.9,8.51136,Equipment1,2018-08-07 02:10:00
58.904564,38.082703,55.400043,1.3366903,13.025406,5.781621,62.8,7.951848,3.1875212,306.14786,63.84344,39.791714,76.3,286.3,152.224,56.610603,60.10495,302.5,296.4,35.057602,53.7,4.8151917,65.30862,7.8246865,58.9,8.61309,Equipment1,2018-08-07 02:11:00
58.904564,38.06363,55.405132,1.3366903,13.021744,5.781621,62.9,7.917938,3.1197016,305.626,63.848526,39.677273,76.3,286.4,152.28885,56.61569,60.110035,302.4,296.2,35.02327,53.8,4.781282,65.28573,8.384198,58.9,8.443541,Equipment1,2018-08-07 02:12:00
58.904564,38.036926,55.415302,1.3357748,13.036393,5.7307563,62.8,7.8416414,3.1536114,304.2893,63.8587,39.696346,76.4,286.1,152.14389,56.610603,60.10495,302.5,296.4,35.019455,53.6,4.747372,65.28573,7.934893,58.9,8.375721,Equipment1,2018-08-07 02:13:00
58.899475,38.059814,55.43056,1.3357748,13.046464,5.790098,62.8,7.8670735,3.1875212,303.78577,63.8587,39.803158,76.3,286.0,151.9112,56.61569,60.09986,302.5,296.4,35.004196,53.6,4.781282,65.28191,7.9603257,58.9,8.54527,Equipment1,2018-08-07 02:14:00
58.904564,38.086517,55.425476,1.3357748,13.063859,5.781621,62.8,7.782299,3.1875212,305.14078,63.8587,39.856564,76.3,286.1,151.95697,56.60552,60.10495,302.5,296.3,35.06523,53.6,4.8151917,65.27047,8.223126,58.9,8.409631,Equipment1,2018-08-07 02:15:00
58.899475,38.136112,55.42039,1.3357748,13.051957,5.790098,62.8,7.8416414,3.221431,304.36255,63.848526,39.841305,76.3,286.1,151.95316,56.60043,60.09986,302.4,296.3,35.057602,53.6,4.8151917,65.251396,7.951848,58.9,8.51136,Equipment1,2018-08-07 02:16:00
58.899475,38.075073,55.425476,1.3357748,13.038224,5.764666,62.7,7.8331637,3.221431,305.48868,63.848526,39.879456,76.3,286.2,151.92645,56.61569,60.094776,302.5,296.3,35.099564,53.7,4.781282,65.30862,7.8246865,58.8,8.273992,Equipment1,2018-08-07 02:17:00
58.899475,38.197147,55.43565,1.3357748,13.042802,5.764666,62.8,7.765344,3.221431,305.49783,63.848526,39.79553,76.3,286.3,152.02563,56.61569,60.08969,302.4,296.3,35.099564,53.7,4.781282,65.36965,7.9009833,58.9,8.47745,Equipment1,2018-08-07 02:18:00
58.904564,38.197147,55.43056,1.3348593,13.028152,5.798576,62.7,7.8670735,3.1536114,304.97595,63.853615,39.82223,76.3,286.2,151.9913,56.610603,60.094776,302.5,296.3,35.099564,53.6,4.8151917,65.36202,8.172262,58.8,8.409631,Equipment1,2018-08-07 02:19:00
58.899475,38.147556,55.425476,1.3348593,13.030899,5.671414,62.7,7.7907767,3.1875212,304.85693,63.848526,39.826046,76.3,286.3,152.02945,56.61569,60.10495,302.5,296.3,35.099564,53.6,4.8151917,65.37728,7.7483892,58.8,8.51136,Equipment1,2018-08-07 02:20:00
58.89439,38.09796,55.43056,1.3348593,13.034562,5.840963,62.7,7.917938,3.1875212,304.74707,63.853615,39.70016,76.4,286.2,152.03708,56.620777,60.09986,302.6,296.4,35.099564,53.6,4.781282,65.40017,8.197694,58.8,8.51136,Equipment1,2018-08-07 02:21:00
58.904564,38.18189,55.43056,1.3348593,13.027237,5.7392335,62.6,7.917938,3.1197016,304.49072,63.853615,39.734493,76.5,286.1,152.08286,56.625862,60.094776,302.6,296.5,35.09575,53.6,4.747372,65.381096,8.07901,58.7,8.680909,Equipment1,2018-08-07 02:22:00
58.904564,38.170444,55.43565,1.3348593,13.040971,5.790098,62.8,7.8840284,3.0179722,304.41748,63.8587,39.82986,76.3,286.2,151.95316,56.620777,60.09986,302.4,296.3,35.099564,53.6,4.8151917,65.323875,8.019668,58.9,8.748729,Equipment1,2018-08-07 02:23:00
58.899475,38.09796,55.43565,1.3348593,13.040055,5.7561884,62.8,7.799254,2.9840624,304.77454,63.853615,39.753567,76.2,286.3,151.88449,56.625862,60.094776,302.4,296.3,35.099564,53.6,4.8151917,65.32769,7.6890473,58.9,8.443541,Equipment1,2018-08-07 02:24:00
58.904564,38.159,55.425476,1.3339437,13.045548,5.764666,62.8,7.8501186,3.0179722,305.6901,63.8587,39.85275,76.3,286.4,151.93408,56.620777,60.08969,302.4,296.2,35.099564,53.6,4.8151917,65.30862,7.7144794,58.9,8.61309,Equipment1,2018-08-07 02:25:00
58.90965,38.18189,55.43565,1.3348593,13.035478,5.7053237,62.7,7.875551,2.9840624,305.0767,63.853615,39.84512,76.3,286.3,152.01038,56.630947,60.094776,302.5,296.4,35.099564,53.6,4.781282,65.323875,8.180739,58.8,8.54527,Equipment1,2018-08-07 02:26:00
58.904564,38.124664,55.43565,1.3339437,13.021744,5.764666,62.6,7.8840284,2.9162428,304.4358,63.853615,39.79553,76.4,286.1,152.03326,56.625862,60.094776,302.6,296.6,35.08049,53.5,4.781282,65.28191,8.028145,58.6,8.443541,Equipment1,2018-08-07 02:27:00
58.90965,38.136112,55.43056,1.3339437,13.069352,5.7731433,63.1,7.917938,2.9162428,304.82947,63.848526,39.841305,76.0,286.6,152.00275,56.625862,60.09986,302.1,295.8,35.07286,53.7,4.8830113,65.274284,8.265513,59.2,8.47745,Equipment1,2018-08-07 02:28:00
58.90965,38.17426,55.440735,1.3339437,13.119707,5.7731433,63.1,7.892506,2.9162428,303.5111,63.838356,39.833675,76.1,286.3,151.64035,56.60552,60.09986,302.2,295.9,35.03853,53.6,4.8491015,65.24376,8.11292,59.2,8.409631,Equipment1,2018-08-07 02:29:00
58.899475,38.197147,55.440735,1.3339437,13.123369,5.7392335,63.1,7.875551,2.9501526,303.96887,63.84344,39.887085,76.1,286.3,151.35423,56.60552,60.094776,302.2,296.0,35.0309,53.6,4.8830113,65.2018,8.231604,59.2,8.47745,Equipment1,2018-08-07 02:30:00
58.904564,38.139927,55.425476,1.3330282,13.060197,5.7731433,62.7,7.799254,2.9840624,305.94644,63.84344,39.921417,76.5,286.1,151.40382,56.60552,60.08969,302.7,296.8,35.099564,53.5,4.747372,65.232315,7.9772806,58.6,8.443541,Equipment1,2018-08-07 02:31:00
58.90965,38.078888,55.43056,1.3330282,13.019913,5.6968465,62.7,7.917938,2.9840624,306.52322,63.848526,39.8146,76.3,286.5,151.78912,56.620777,60.09986,302.4,296.5,35.099564,53.7,4.781282,65.251396,7.9603257,58.8,8.54527,Equipment1,2018-08-07 02:32:00
58.914734,38.101776,55.425476,1.3339437,13.02449,5.747711,62.7,7.8501186,2.9501526,305.61685,63.853615,39.868008,76.4,286.4,152.03326,56.630947,60.09986,302.6,296.4,35.099564,53.7,4.747372,65.247574,7.782299,58.7,8.443541,Equipment1,2018-08-07 02:33:00
58.90965,38.159,55.43565,1.3330282,12.993362,5.7053237,62.6,7.782299,2.9840624,304.75623,63.853615,39.90616,76.4,286.3,152.06378,56.630947,60.09986,302.6,296.6,35.08812,53.7,4.8151917,65.24376,7.5449305,58.6,8.172262,Equipment1,2018-08-07 02:34:00
58.90965,38.162815,55.43565,1.3330282,13.058366,5.7561884,62.9,7.892506,2.9840624,305.1957,63.84344,39.894714,76.2,286.5,152.08286,56.625862,60.09986,302.4,296.1,35.076675,53.8,4.8491015,65.19798,8.172262,59.0,8.307901,Equipment1,2018-08-07 02:35:00
58.914734,38.14374,55.43056,1.3330282,13.031816,5.7561884,62.6,7.875551,2.9501526,304.4358,63.8587,39.799343,76.5,286.2,152.04471,56.620777,60.09986,302.6,296.6,35.08812,53.5,4.747372,65.19035,8.401153,58.6,8.273992,Equipment1,2018-08-07 02:36:00
58.914734,38.18189,55.440735,1.3330282,13.069352,5.7731433,63.0,7.909461,2.9162428,304.64636,63.868874,39.734493,76.1,286.6,152.01419,56.620777,60.09986,302.2,296.0,35.164417,53.7,4.8830113,65.15602,7.595795,59.1,8.206172,Equipment1,2018-08-07 02:37:00
58.929993,38.3917,55.466167,1.3321127,13.073014,5.7731433,62.8,8.01119,2.9501526,304.14282,63.87396,39.936676,76.3,286.3,151.76624,56.625862,60.10495,302.5,296.4,35.290302,53.6,4.8151917,65.06828,7.9772806,58.9,8.104443,Equipment1,2018-08-07 02:38:00
58.929993,38.300144,55.43565,1.3330282,13.050126,5.798576,62.8,8.028145,2.9501526,306.11124,63.879047,40.115967,76.3,286.4,151.9112,56.64112,60.11512,302.4,296.2,35.210194,53.7,4.8491015,65.05684,8.155307,58.8,8.172262,Equipment1,2018-08-07 02:39:00
58.93508,38.292515,55.461082,1.3321127,13.110552,5.7392335,63.1,7.985758,2.9501526,304.26184,63.879047,39.868008,76.2,286.4,151.90356,56.636036,60.11512,302.3,296.0,35.19875,53.7,4.8491015,65.02251,8.231604,59.1,8.104443,Equipment1,2018-08-07 02:40:00
58.929993,38.35355,55.440735,1.3321127,13.100481,5.7561884,62.9,7.926416,2.9501526,305.2598,63.868874,39.93286,76.3,286.3,151.80438,56.630947,60.110035,302.5,296.2,35.19875,53.6,4.8830113,65.01869,8.206172,59.0,8.138352,Equipment1,2018-08-07 02:41:00
58.929993,38.21622,55.43056,1.3321127,13.074845,5.7222786,62.7,7.892506,2.9501526,305.73587,63.868874,39.921417,76.4,286.3,151.89594,56.630947,60.12021,302.5,296.4,35.19875,53.7,4.781282,65.03395,8.155307,58.8,8.273992,Equipment1,2018-08-07 02:42:00
58.929993,38.254368,55.43565,1.3321127,13.021744,5.7731433,62.6,7.926416,2.9501526,304.9851,63.863785,39.90616,76.4,286.2,152.03326,56.625862,60.11512,302.5,296.5,35.168232,53.7,4.8151917,65.01488,8.392675,58.7,8.375721,Equipment1,2018-08-07 02:43:00
58.93508,38.29633,55.43565,1.3321127,13.046464,5.7561884,62.7,7.917938,2.9162428,305.30557,63.853615,39.86038,76.3,286.4,152.0409,56.625862,60.110035,302.5,296.2,35.118637,53.8,4.8151917,65.00343,8.104443,58.8,8.240082,Equipment1,2018-08-07 02:44:00
58.93508,38.162815,55.42039,1.331197,13.01442,5.747711,62.7,7.892506,2.9501526,304.91187,63.8587,39.83749,76.4,286.3,152.13626,56.625862,60.110035,302.6,296.6,35.111008,53.7,4.8151917,64.99962,8.155307,58.7,8.240082,Equipment1,2018-08-07 02:45:00
58.929993,38.23148,55.43565,1.331197,13.087663,5.798576,63.0,7.892506,2.9501526,304.49988,63.8587,39.810787,76.2,286.4,152.0676,56.625862,60.09986,302.3,295.9,35.111008,53.7,4.8830113,64.972916,7.909461,59.0,8.104443,Equipment1,2018-08-07 02:46:00
58.924908,38.235294,55.425476,1.331197,13.067521,5.857918,62.9,7.951848,2.9840624,304.56396,63.853615,39.761196,76.3,286.3,151.94934,56.61569,60.08969,302.4,296.2,35.099564,53.7,4.8151917,64.930954,8.223126,58.8,8.104443,Equipment1,2018-08-07 02:47:00
58.919823,38.23148,55.425476,1.331197,13.105059,5.8494406,62.9,7.875551,2.9501526,304.64636,63.848526,39.887085,76.2,286.3,151.84253,56.610603,60.094776,302.4,296.1,35.08049,53.6,4.8491015,64.915695,8.036623,58.9,8.104443,Equipment1,2018-08-07 02:48:00
58.914734,38.197147,55.415302,1.3302815,13.008926,5.747711,62.5,7.875551,3.0179722,305.22318,63.848526,39.84512,76.5,286.2,151.85016,56.61569,60.08969,302.6,296.7,35.099564,53.6,4.747372,64.93858,8.11292,58.5,8.172262,Equipment1,2018-08-07 02:49:00
58.919823,38.18189,55.410217,1.331197,13.049211,5.824008,62.8,7.985758,2.9501526,305.65347,63.848526,39.871822,76.3,286.3,152.20874,56.625862,60.08969,302.5,296.2,35.099564,53.8,4.8491015,64.93477,8.494405,58.8,8.206172,Equipment1,2018-08-07 02:50:00
58.914734,38.197147,55.410217,1.3302815,12.99794,5.7222786,62.6,7.9942355,2.9840624,304.8844,63.84344,39.871822,76.4,286.3,152.20111,56.625862,60.084602,302.6,296.7,35.099564,53.7,4.781282,64.95003,8.087487,58.5,8.240082,Equipment1,2018-08-07 02:51:00
58.919823,38.197147,55.42039,1.3302815,13.045548,5.781621,62.8,7.943371,2.9162428,304.95764,63.833267,39.7879,76.3,286.4,152.22018,56.620777,60.08969,302.4,296.1,35.099564,53.7,4.8491015,64.94621,8.197694,58.8,8.206172,Equipment1,2018-08-07 02:52:00
58.919823,38.178074,55.42039,1.3302815,13.011673,5.7307563,62.5,7.875551,2.9501526,304.65552,63.838356,39.826046,76.6,286.2,152.224,56.620777,60.084602,302.8,296.7,35.099564,53.6,4.781282,64.930954,7.943371,58.5,8.172262,Equipment1,2018-08-07 02:53:00
58.919823,38.197147,55.415302,1.3302815,13.000687,5.7561884,62.7,8.019668,2.9840624,305.29642,63.838356,39.75738,76.3,286.5,152.22781,56.620777,60.084602,302.4,296.4,35.099564,53.7,4.8151917,64.915695,8.053577,58.7,8.070533,Equipment1,2018-08-07 02:54:00
58.924908,38.197147,55.425476,1.3302815,13.043717,5.7731433,62.7,7.9942355,2.9162428,304.71045,63.84344,39.75738,76.3,286.3,152.26215,56.625862,60.08969,302.5,296.3,35.09575,53.6,4.8151917,64.87373,7.951848,58.7,8.138352,Equipment1,2018-08-07 02:55:00
58.914734,38.197147,55.42039,1.329366,12.985123,5.798576,62.5,7.985758,2.9162428,304.85693,63.84344,39.826046,76.5,286.2,152.22781,56.620777,60.094776,302.6,296.6,35.08049,53.6,4.747372,64.86992,8.197694,58.5,8.104443,Equipment1,2018-08-07 02:56:00
58.914734,38.159,55.415302,1.329366,13.050126,5.840963,62.8,8.01119,2.9162428,304.87524,63.838356,39.7879,76.2,286.3,152.22018,56.625862,60.08969,302.4,296.1,35.099564,53.7,4.8830113,64.8394,7.9772806,58.8,7.8331637,Equipment1,2018-08-07 02:57:00
58.914734,38.204777,55.415302,1.329366,13.062028,5.790098,62.7,7.9772806,2.882333,304.3534,63.828182,39.806973,76.4,286.1,152.11337,56.610603,60.08969,302.6,296.5,35.099564,53.6,4.8151917,64.793625,8.299423,58.7,8.172262,Equipment1,2018-08-07 02:58:00
58.919823,38.185703,55.42039,1.329366,13.004349,5.764666,62.8,7.951848,2.9162428,305.39713,63.828182,39.88327,76.2,286.5,152.05234,56.61569,60.094776,302.5,296.4,35.099564,53.9,4.8151917,64.76311,7.9772806,58.8,8.104443,Equipment1,2018-08-07 02:59:00
